,Season_x,Week_x,Team 1_x,Team 2_x,Spread Open,Spread Close,Open Favorite,Close Favorite,Spread Consensus Team 1,Spread Consensus Team 2,Team 1 Final,Team 2 Final,Total Final,Spread Delta,Winner,Win Margin,Follow Spread?
387,2018,1,Washington,Arizona,0.0,-2.5,No Favorite,Team 2,35%,65%,24.0,6.0,30.0,2.5,Team 1,18.0,True
388,2018,1,Chicago,GreenBay,-9.0,-7.0,Team 2,Team 2,36%,64%,23.0,24.0,47.0,-2.0,Team 2,1.0,False
389,2018,1,NYJets,Detroit,-6.5,-7.0,Team 2,Team 2,42%,58%,48.0,17.0,65.0,0.5,Team 1,31.0,True
390,2018,1,LARams,Oakland,0.0,-6.5,No Favorite,Team 1,66%,34%,33.0,13.0,46.0,6.5,Team 1,20.0,False
391,2018,2,Baltimore,Cincinnati,-1.0,-1.0,Team 1,Team 1,68%,32%,23.0,34.0,57.0,0.0,Team 2,11.0,False
392,2018,2,Indianapolis,Washington,-5.0,-6.0,Team 2,Team 2,52%,48%,21.0,9.0,30.0,1.0,Team 1,12.0,True
393,2018,2,Carolina,Atlanta,-5.0,-5.5,Team 2,Team 2,52%,48%,24.0,31.0,55.0,0.5,Team 2,7.0,False
394,2018,2,Minnesota,GreenBay,0.0,-1.5,No Favorite,Team 1,73%,27%,29.0,29.0,58.0,1.5,Draw,0.0,True
395,2018,2,LAChargers,Buffalo,-9.0,-7.5,Team 1,Team 1,72%,28%,31.0,20.0,51.0,-1.5,Team 1,11.0,True
396,2018,2,Houston,Tennessee,-2.0,-3.5,Team 1,Team 1,79%,21%,17.0,20.0,37.0,1.5,Team 2,3.0,True
397,2018,2,KansasCity,Pittsburgh,-5.0,-4.5,Team 2,Team 2,54%,46%,42.0,37.0,79.0,-0.5,Team 1,5.0,False
398,2018,2,Miami,NYJets,0.0,-3.0,No Favorite,Team 2,39%,61%,20.0,12.0,32.0,3.0,Team 1,8.0,True
399,2018,2,Philadelphia,TampaBay,-3.0,-3.0,Team 1,Team 1,73%,27%,21.0,27.0,48.0,0.0,Team 2,6.0,False
400,2018,2,Cleveland,NewOrleans,-9.0,-9.5,Team 2,Team 2,33%,67%,18.0,21.0,39.0,0.5,Team 2,3.0,True
401,2018,2,Arizona,LARams,-11.0,-13.0,Team 2,Team 2,30%,70%,0.0,34.0,34.0,2.0,Team 2,34.0,False
402,2018,2,Detroit,SanFrancisco,-3.0,-6.0,Team 2,Team 2,37%,63%,27.0,30.0,57.0,3.0,Team 2,3.0,True
403,2018,2,NewEngland,Jacksonville,0.0,-1.5,No Favorite,Team 1,76%,24%,20.0,31.0,51.0,1.5,Team 2,11.0,True
404,2018,2,Oakland,Denver,-4.5,-6.0,Team 2,Team 2,42%,58%,19.0,20.0,39.0,1.5,Team 2,1.0,True
405,2018,2,NYGiants,Dallas,-3.0,-3.0,Team 2,Team 2,65%,35%,13.0,20.0,33.0,0.0,Team 2,7.0,True
406,2018,2,Seattle,Chicago,-3.0,-4.5,Team 2,Team 2,50%,50%,17.0,24.0,41.0,1.5,Team 2,7.0,False
407,2018,3,NYJets,Cleveland,-3.5,-3.0,Team 2,Team 2,33%,67%,17.0,21.0,38.0,-0.5,Team 2,4.0,True
408,2018,3,Indianapolis,Philadelphia,,-6.5,Team 1,Team 2,54%,46%,16.0,20.0,36.0,,Team 2,4.0,True
409,2018,3,Cincinnati,Carolina,-3.0,-2.5,Team 2,Team 2,44%,56%,21.0,31.0,52.0,-0.5,Team 2,10.0,True
410,2018,3,Tennessee,Jacksonville,,-10.0,Team 1,Team 2,29%,71%,9.0,6.0,15.0,,Team 1,3.0,True
411,2018,3,NewOrleans,Atlanta,,-1.5,Team 1,Team 2,54%,46%,43.0,37.0,80.0,,Team 1,6.0,True
412,2018,3,Denver,Baltimore,,-5.5,Team 1,Team 2,40%,60%,14.0,27.0,41.0,,Team 2,13.0,False
413,2018,3,NYGiants,Houston,,-6.0,Team 1,Team 2,45%,55%,27.0,22.0,49.0,,Team 1,5.0,True
414,2018,3,Oakland,Miami,,-3.0,Team 1,Team 2,56%,44%,20.0,28.0,48.0,,Team 2,8.0,False
415,2018,3,GreenBay,Washington,,,Team 1,Team 1,46%,54%,17.0,31.0,48.0,,Team 2,14.0,True
416,2018,3,Buffalo,Minnesota,,,Team 1,Team 1,32%,68%,27.0,6.0,33.0,,Team 1,21.0,False
417,2018,3,SanFrancisco,KansasCity,,,Team 1,Team 1,51%,49%,27.0,38.0,65.0,,Team 2,11.0,True
418,2018,3,LAChargers,LARams,,,Team 1,Team 1,42%,58%,23.0,35.0,58.0,,Team 2,12.0,True
419,2018,3,Chicago,Arizona,,,Team 1,Team 1,62%,38%,16.0,14.0,30.0,,Team 1,2.0,False
420,2018,3,Dallas,Seattle,,-1.5,Team 1,Team 2,39%,61%,13.0,24.0,37.0,,Team 2,11.0,False
421,2018,3,NewEngland,Detroit,-7.5,-7.0,Team 1,Team 1,70%,30%,10.0,26.0,36.0,-0.5,Team 2,16.0,False
422,2018,3,Pittsburgh,TampaBay,,-1.0,Team 1,Team 2,50%,50%,30.0,27.0,57.0,,Team 1,3.0,True
423,2018,4,Minnesota,LARams,,-7.0,Team 1,Team 2,52%,48%,31.0,38.0,69.0,,Team 2,7.0,False
424,2018,4,Miami,NewEngland,,-6.5,Team 1,Team 2,29%,71%,7.0,38.0,45.0,,Team 2,31.0,False
425,2018,4,Houston,Indianapolis,-1.5,-1.0,Team 2,Team 1,47%,53%,37.0,34.0,71.0,-0.5,Team 1,3.0,True
426,2018,4,Cincinnati,Atlanta,-5.5,-3.5,Team 2,Team 2,53%,47%,37.0,36.0,73.0,-2.0,Team 1,1.0,False
427,2018,4,Buffalo,GreenBay,-10.5,-9.0,Team 2,Team 2,42%,58%,0.0,22.0,22.0,-1.5,Team 2,22.0,True
428,2018,4,Detroit,Dallas,,-2.5,Team 1,Team 2,48%,52%,24.0,26.0,50.0,,Team 2,2.0,True
429,2018,4,NYJets,Jacksonville,-9.0,-7.5,Team 2,Team 2,40%,60%,12.0,31.0,43.0,-1.5,Team 2,19.0,True
430,2018,4,TampaBay,Chicago,-2.0,-3.0,Team 2,Team 2,37%,63%,10.0,48.0,58.0,1.0,Team 2,38.0,False
431,2018,4,Philadelphia,Tennessee,-3.0,-3.0,Team 1,Team 1,64%,36%,23.0,26.0,49.0,0.0,Team 2,3.0,False
432,2018,4,Seattle,Arizona,-3.0,-3.5,Team 1,Team 1,63%,37%,20.0,17.0,37.0,0.5,Team 1,3.0,True
433,2018,4,Cleveland,Oakland,-2.0,-2.5,Team 2,Team 2,42%,58%,42.0,45.0,87.0,0.5,Team 2,3.0,False
434,2018,4,SanFrancisco,LAChargers,,-10.0,Team 1,Team 2,23%,77%,27.0,29.0,56.0,,Team 2,2.0,True
435,2018,4,NewOrleans,NYGiants,-3.0,-3.0,Team 1,Team 1,55%,45%,33.0,18.0,51.0,0.0,Team 1,15.0,True
436,2018,4,Baltimore,Pittsburgh,-3.0,-3.0,Team 2,Team 2,46%,54%,26.0,14.0,40.0,0.0,Team 1,12.0,False
437,2018,4,KansasCity,Denver,-5.0,-3.5,Team 1,Team 1,56%,44%,27.0,23.0,50.0,-1.5,Team 1,4.0,True
438,2018,5,Indianapolis,NewEngland,-10.5,-11.0,Team 2,Team 2,29%,71%,24.0,38.0,62.0,0.5,Team 2,14.0,False
439,2018,5,Baltimore,Cleveland,,-3.5,Team 1,Team 1,71%,29%,9.0,12.0,21.0,,Team 2,3.0,True
440,2018,5,Jacksonville,KansasCity,,-3.0,Team 1,Team 2,54%,46%,14.0,30.0,44.0,,Team 2,16.0,False
441,2018,5,Tennessee,Buffalo,-3.0,-6.0,Team 1,Team 1,47%,53%,12.0,13.0,25.0,3.0,Team 2,1.0,True
442,2018,5,NYGiants,Carolina,,-6.5,Team 1,Team 2,36%,64%,31.0,33.0,64.0,,Team 2,2.0,True
443,2018,5,Denver,NYJets,,-1.0,Team 1,Team 1,51%,49%,16.0,34.0,50.0,,Team 2,18.0,True
444,2018,5,Atlanta,Pittsburgh,,-3.5,Team 1,Team 2,43%,57%,17.0,41.0,58.0,,Team 2,24.0,False
445,2018,5,GreenBay,Detroit,0.0,-1.0,No Favorite,Team 2,51%,49%,23.0,31.0,54.0,1.0,Team 2,8.0,False
446,2018,5,Miami,Cincinnati,,-6.0,Team 1,Team 2,65%,35%,17.0,27.0,44.0,,Team 2,10.0,False
447,2018,5,Oakland,LAChargers,-7.0,-5.5,Team 2,Team 2,48%,52%,10.0,26.0,36.0,-1.5,Team 2,16.0,True
448,2018,5,Arizona,SanFrancisco,,-3.0,Team 1,Team 2,65%,35%,28.0,18.0,46.0,,Team 1,10.0,True
449,2018,5,Minnesota,Philadelphia,,-3.5,Team 1,Team 2,51%,49%,23.0,21.0,44.0,,Team 1,2.0,True
450,2018,5,LARams,Seattle,,-7.5,Team 1,Team 1,68%,32%,33.0,31.0,64.0,,Team 1,2.0,True
451,2018,5,Dallas,Houston,-3.5,-3.5,Team 2,Team 2,43%,57%,16.0,19.0,35.0,0.0,Team 2,3.0,False
452,2018,5,Washington,NewOrleans,,-6.0,Team 1,Team 2,47%,53%,19.0,43.0,62.0,,Team 2,24.0,False
453,2018,6,Philadelphia,NYGiants,,-2.0,Team 1,Team 1,52%,48%,34.0,13.0,47.0,,Team 1,21.0,False
454,2018,6,Arizona,Minnesota,,-9.5,Team 1,Team 2,31%,69%,17.0,27.0,44.0,,Team 2,10.0,False
455,2018,6,LAChargers,Cleveland,0.0,-1.0,No Favorite,Team 2,50%,50%,38.0,14.0,52.0,1.0,Team 1,24.0,True
456,2018,6,Chicago,Miami,,-7.0,Team 1,Team 1,65%,35%,28.0,31.0,59.0,,Team 2,3.0,True
457,2018,6,Carolina,Washington,,-1.5,Team 1,Team 1,57%,43%,17.0,23.0,40.0,,Team 2,6.0,True
458,2018,6,Indianapolis,NYJets,,-2.5,Team 1,Team 2,55%,45%,34.0,42.0,76.0,,Team 2,8.0,False
459,2018,6,Pittsburgh,Cincinnati,,-1.5,Team 1,Team 2,61%,39%,28.0,21.0,49.0,,Team 1,7.0,True
460,2018,6,TampaBay,Atlanta,,-3.0,Team 1,Team 2,26%,74%,29.0,34.0,63.0,,Team 2,5.0,False
461,2018,6,Seattle,Oakland,,-3.0,Team 1,Team 1,56%,44%,27.0,3.0,30.0,,Team 1,24.0,False
462,2018,6,Buffalo,Houston,,-10.0,Team 1,Team 2,45%,55%,13.0,20.0,33.0,,Team 2,7.0,True
463,2018,6,LARams,Denver,-7.0,-7.0,Team 1,Team 1,48%,52%,23.0,20.0,43.0,0.0,Team 1,3.0,False
464,2018,6,Jacksonville,Dallas,,-3.0,Team 1,Team 1,60%,40%,7.0,40.0,47.0,,Team 2,33.0,True
465,2018,6,Baltimore,Tennessee,,-2.5,Team 1,Team 1,68%,32%,21.0,0.0,21.0,,Team 1,21.0,False
466,2018,6,KansasCity,NewEngland,,-4.0,Team 1,Team 2,43%,57%,40.0,43.0,83.0,,Team 2,3.0,True
467,2018,6,SanFrancisco,GreenBay,,-9.5,Team 1,Team 2,30%,70%,30.0,33.0,63.0,,Team 2,3.0,True
468,2018,7,Denver,Arizona,0.0,-1.0,No Favorite,Team 1,66%,34%,45.0,10.0,55.0,1.0,Team 1,35.0,False
469,2018,7,Tennessee,LAChargers,,-6.5,Team 1,Team 2,40%,60%,19.0,20.0,39.0,,Team 2,1.0,True
470,2018,7,NewEngland,Chicago,,-2.0,Team 1,Team 1,74%,26%,38.0,31.0,69.0,,Team 1,7.0,False
471,2018,7,Cleveland,TampaBay,,-3.5,Team 1,Team 2,48%,52%,23.0,26.0,49.0,,Team 2,3.0,True
472,2018,7,Detroit,Miami,-1.0,-3.0,Team 1,Team 1,66%,34%,32.0,21.0,53.0,2.0,Team 1,11.0,False
473,2018,7,Carolina,Philadelphia,,-5.0,Team 1,Team 2,56%,44%,21.0,17.0,38.0,,Team 1,4.0,True
474,2018,7,Buffalo,Indianapolis,-7.0,-7.0,Team 2,Team 2,33%,67%,5.0,37.0,42.0,0.0,Team 2,32.0,True
475,2018,7,Cincinnati,KansasCity,-6.0,-6.5,Team 2,Team 2,33%,67%,10.0,45.0,55.0,0.5,Team 2,35.0,False
476,2018,7,Minnesota,NYJets,,-3.5,Team 1,Team 1,57%,43%,37.0,17.0,54.0,,Team 1,20.0,False
477,2018,7,Houston,Jacksonville,,-3.5,Team 1,Team 2,50%,50%,20.0,7.0,27.0,,Team 1,13.0,True
478,2018,7,NewOrleans,Baltimore,-2.5,-2.5,Team 2,Team 2,51%,49%,24.0,23.0,47.0,0.0,Team 1,1.0,False
479,2018,7,Dallas,Washington,,-1.5,Team 1,Team 1,47%,53%,17.0,20.0,37.0,,Team 2,3.0,True
480,2018,7,LARams,SanFrancisco,-10.5,-9.0,Team 1,Team 1,55%,45%,39.0,10.0,49.0,-1.5,Team 1,29.0,True
481,2018,7,NYGiants,Atlanta,-4.5,-4.5,Team 2,Team 2,37%,63%,20.0,23.0,43.0,0.0,Team 2,3.0,False
482,2018,8,Miami,Houston,-7.5,-7.5,Team 2,Team 2,44%,56%,23.0,42.0,65.0,0.0,Team 2,19.0,True
483,2018,8,Philadelphia,Jacksonville,,-4.0,Team 1,Team 1,75%,25%,24.0,18.0,42.0,,Team 1,6.0,False
484,2018,8,Cleveland,Pittsburgh,,-8.5,Team 1,Team 2,45%,55%,18.0,33.0,51.0,,Team 2,15.0,False
485,2018,8,Denver,KansasCity,-10.5,-9.0,Team 2,Team 2,42%,58%,23.0,30.0,53.0,-1.5,Team 2,7.0,False
486,2018,8,NYJets,Chicago,,-8.5,Team 1,Team 2,48%,52%,10.0,24.0,34.0,,Team 2,14.0,False
487,2018,8,Washington,NYGiants,,-1.0,Team 1,Team 1,63%,37%,20.0,13.0,33.0,,Team 1,7.0,False
488,2018,8,Seattle,Detroit,,-3.0,Team 1,Team 2,55%,45%,28.0,14.0,42.0,,Team 1,14.0,True
489,2018,8,TampaBay,Cincinnati,,-3.5,Team 1,Team 2,32%,68%,34.0,37.0,71.0,,Team 2,3.0,True
490,2018,8,Baltimore,Carolina,0.0,-2.5,No Favorite,Team 1,50%,50%,21.0,36.0,57.0,2.5,Team 2,15.0,True
491,2018,8,Indianapolis,Oakland,,-3.5,Team 1,Team 1,56%,44%,42.0,28.0,70.0,,Team 1,14.0,False
492,2018,8,SanFrancisco,Arizona,0.0,-2.5,No Favorite,Team 1,66%,34%,15.0,18.0,33.0,2.5,Team 2,3.0,True
493,2018,8,GreenBay,LARams,,-7.5,Team 1,Team 2,49%,51%,27.0,29.0,56.0,,Team 2,2.0,True
494,2018,8,NewOrleans,Minnesota,-1.0,-2.5,Team 2,Team 1,44%,56%,30.0,20.0,50.0,1.5,Team 1,10.0,False
495,2018,8,NewEngland,Buffalo,,-14.0,Team 1,Team 1,73%,27%,25.0,6.0,31.0,,Team 1,19.0,False
496,2018,9,Oakland,SanFrancisco,,-1.5,Team 1,Team 1,76%,24%,3.0,34.0,37.0,,Team 2,31.0,True
497,2018,9,Detroit,Minnesota,,-5.0,Team 1,Team 2,27%,73%,9.0,24.0,33.0,,Team 2,15.0,False
498,2018,9,KansasCity,Cleveland,-10.5,-8.5,Team 1,Team 1,80%,20%,37.0,21.0,58.0,-2.0,Team 1,16.0,True
499,2018,9,Pittsburgh,Baltimore,-3.0,-1.5,Team 2,Team 2,59%,41%,23.0,16.0,39.0,-1.5,Team 1,7.0,False
500,2018,9,TampaBay,Carolina,,-6.0,Team 1,Team 2,45%,55%,28.0,42.0,70.0,,Team 2,14.0,False
501,2018,9,NYJets,Miami,,-3.0,Team 1,Team 2,58%,42%,6.0,13.0,19.0,,Team 2,7.0,False
502,2018,9,Atlanta,Washington,,-1.5,Team 1,Team 2,62%,38%,38.0,14.0,52.0,,Team 1,24.0,True
503,2018,9,Chicago,Buffalo,,-10.0,Team 1,Team 1,45%,55%,41.0,9.0,50.0,,Team 1,32.0,False
504,2018,9,Houston,Denver,0.0,-1.0,No Favorite,Team 2,51%,49%,19.0,17.0,36.0,1.0,Team 1,2.0,True
505,2018,9,LAChargers,Seattle,,-1.0,Team 1,Team 2,42%,58%,25.0,17.0,42.0,,Team 1,8.0,True
506,2018,9,LARams,NewOrleans,,-2.0,Team 1,Team 1,50%,50%,35.0,45.0,80.0,,Team 2,10.0,True
507,2018,9,GreenBay,NewEngland,,-5.0,Team 1,Team 2,44%,56%,17.0,31.0,48.0,,Team 2,14.0,False
508,2018,9,Tennessee,Dallas,-4.0,-5.0,Team 2,Team 2,39%,61%,28.0,14.0,42.0,1.0,Team 1,14.0,True
509,2018,10,Carolina,Pittsburgh,-7.0,-3.5,Team 2,Team 2,40%,60%,21.0,52.0,73.0,-3.5,Team 2,31.0,True
510,2018,10,Buffalo,NYJets,-9.5,-7.0,Team 2,Team 2,37%,63%,41.0,10.0,51.0,-2.5,Team 1,31.0,False
511,2018,10,Atlanta,Cleveland,-3.5,-5.5,Team 1,Team 1,68%,32%,16.0,28.0,44.0,2.0,Team 2,12.0,True
512,2018,10,NewOrleans,Cincinnati,-4.5,-6.0,Team 1,Team 1,55%,45%,51.0,14.0,65.0,1.5,Team 1,37.0,False
513,2018,10,Washington,TampaBay,0.0,-3.5,No Favorite,Team 2,41%,59%,16.0,3.0,19.0,3.5,Team 1,13.0,True
514,2018,10,NewEngland,Tennessee,-7.0,-6.5,Team 1,Team 1,72%,28%,10.0,34.0,44.0,-0.5,Team 2,24.0,False
515,2018,10,Miami,GreenBay,-9.0,-12.5,Team 2,Team 2,27%,73%,12.0,31.0,43.0,3.5,Team 2,19.0,False
516,2018,10,Jacksonville,Indianapolis,-3.0,-3.0,Team 2,Team 2,50%,50%,26.0,29.0,55.0,0.0,Team 2,3.0,True
517,2018,10,Detroit,Chicago,-6.0,-7.0,Team 2,Team 2,50%,50%,22.0,34.0,56.0,1.0,Team 2,12.0,False
518,2018,10,Arizona,KansasCity,-18.5,-16.0,Team 2,Team 2,29%,71%,14.0,26.0,40.0,-2.5,Team 2,12.0,False
519,2018,10,LAChargers,Oakland,-10.0,-10.5,Team 1,Team 1,82%,18%,20.0,6.0,26.0,0.5,Team 1,14.0,False
520,2018,10,Seattle,LARams,-11.5,-9.5,Team 2,Team 2,56%,44%,31.0,36.0,67.0,-2.0,Team 2,5.0,False
521,2018,10,Dallas,Philadelphia,-6.0,-7.5,Team 2,Team 2,34%,66%,27.0,20.0,47.0,1.5,Team 1,7.0,True
522,2018,10,NYGiants,SanFrancisco,-3.0,-3.0,Team 2,Team 2,46%,54%,27.0,23.0,50.0,0.0,Team 1,4.0,False
523,2018,11,GreenBay,Seattle,-2.5,-3.0,Team 2,Team 2,48%,52%,24.0,27.0,51.0,0.5,Team 2,3.0,False
524,2018,11,Carolina,Detroit,,-4.0,Team 1,Team 1,74%,26%,19.0,20.0,39.0,,Team 2,1.0,True
525,2018,11,Dallas,Atlanta,,-3.5,Team 1,Team 2,38%,62%,22.0,19.0,41.0,,Team 1,3.0,True
526,2018,11,Cincinnati,Baltimore,-3.5,-6.5,Team 2,Team 2,55%,45%,21.0,24.0,45.0,3.0,Team 2,3.0,True
527,2018,11,Minnesota,Chicago,,-2.5,Team 1,Team 2,53%,47%,20.0,25.0,45.0,,Team 2,5.0,False
528,2018,11,Philadelphia,NewOrleans,-7.5,-7.0,Team 2,Team 2,37%,63%,7.0,48.0,55.0,-0.5,Team 2,41.0,True
529,2018,11,Tennessee,Indianapolis,,-1.5,Team 1,Team 2,44%,56%,10.0,38.0,48.0,,Team 2,28.0,False
530,2018,11,Houston,Washington,,-3.0,Team 1,Team 1,74%,26%,23.0,21.0,44.0,,Team 1,2.0,True
531,2018,11,TampaBay,NYGiants,-1.0,-3.0,Team 2,Team 2,27%,73%,35.0,38.0,73.0,2.0,Team 2,3.0,False
532,2018,11,Denver,LAChargers,-7.5,-7.0,Team 2,Team 2,36%,64%,23.0,22.0,45.0,-0.5,Team 1,1.0,False
533,2018,11,Oakland,Arizona,,-4.5,Team 1,Team 2,45%,55%,23.0,21.0,44.0,,Team 1,2.0,True
534,2018,11,Pittsburgh,Jacksonville,,-4.0,Team 1,Team 1,68%,32%,20.0,16.0,36.0,,Team 1,4.0,False
535,2018,11,KansasCity,LARams,-1.0,-3.0,Team 2,Team 2,60%,40%,51.0,54.0,105.0,2.0,Team 2,3.0,False
536,2018,12,Chicago,Detroit,-3.0,-3.0,Team 1,Team 1,54%,46%,23.0,16.0,39.0,0.0,Team 1,7.0,True
537,2018,12,Washington,Dallas,-9.0,-7.0,Team 2,Team 2,50%,50%,23.0,31.0,54.0,-2.0,Team 2,8.0,True
538,2018,12,Atlanta,NewOrleans,-14.0,-12.5,Team 2,Team 2,41%,59%,17.0,31.0,48.0,-1.5,Team 2,14.0,True
539,2018,12,Jacksonville,Buffalo,-3.0,-3.0,Team 1,Team 1,58%,42%,21.0,24.0,45.0,0.0,Team 2,3.0,False
540,2018,12,Oakland,Baltimore,-12.0,-13.0,Team 2,Team 2,45%,55%,17.0,34.0,51.0,1.0,Team 2,17.0,False
541,2018,12,SanFrancisco,TampaBay,-3.0,-2.0,Team 2,Team 2,30%,70%,9.0,27.0,36.0,-1.0,Team 2,18.0,True
542,2018,12,NYGiants,Philadelphia,-7.0,-5.0,Team 2,Team 2,45%,55%,22.0,25.0,47.0,-2.0,Team 2,3.0,False
543,2018,12,Cleveland,Cincinnati,-3.0,0.0,Team 2,No Favorite,44%,56%,35.0,20.0,55.0,-3.0,Team 1,15.0,False
544,2018,12,NewEngland,NYJets,-9.5,-12.5,Team 1,Team 1,80%,20%,27.0,13.0,40.0,3.0,Team 1,14.0,False
545,2018,12,Seattle,Carolina,-3.0,-3.0,Team 2,Team 2,32%,68%,30.0,27.0,57.0,0.0,Team 1,3.0,False
546,2018,12,Miami,Indianapolis,-10.5,-9.0,Team 2,Team 2,36%,64%,24.0,27.0,51.0,-1.5,Team 2,3.0,False
547,2018,12,Arizona,LAChargers,-13.0,-14.0,Team 2,Team 2,39%,61%,10.0,45.0,55.0,1.0,Team 2,35.0,False
548,2018,12,Pittsburgh,Denver,-3.5,-3.0,Team 1,Team 1,72%,28%,17.0,24.0,41.0,-0.5,Team 2,7.0,False
549,2018,12,GreenBay,Minnesota,-4.5,-3.5,Team 2,Team 2,54%,46%,17.0,24.0,41.0,-1.0,Team 2,7.0,True
550,2018,12,Tennessee,Houston,-6.5,-3.5,Team 2,Team 2,30%,70%,17.0,34.0,51.0,-3.0,Team 2,17.0,True
551,2018,13,NewOrleans,Dallas,-7.0,-7.5,Team 1,Team 1,69%,31%,10.0,13.0,23.0,0.5,Team 2,3.0,True
552,2018,13,Indianapolis,Jacksonville,-3.0,-4.5,Team 1,Team 1,68%,32%,0.0,6.0,6.0,1.5,Team 2,6.0,True
553,2018,13,LAChargers,Pittsburgh,-3.5,-3.0,Team 2,Team 2,32%,68%,33.0,30.0,63.0,-0.5,Team 1,3.0,False
554,2018,13,Carolina,TampaBay,-4.0,-3.5,Team 1,Team 1,65%,35%,17.0,24.0,41.0,-0.5,Team 2,7.0,False
555,2018,13,Baltimore,Atlanta,,-2.5,Team 1,Team 2,34%,66%,26.0,16.0,42.0,,Team 1,10.0,True
556,2018,13,Cleveland,Houston,,-5.0,Team 1,Team 2,39%,61%,13.0,29.0,42.0,,Team 2,16.0,False
557,2018,13,Buffalo,Miami,,-3.5,Team 1,Team 2,44%,56%,17.0,21.0,38.0,,Team 2,4.0,False
558,2018,13,Chicago,NYGiants,,-3.5,Team 1,Team 1,51%,49%,27.0,30.0,57.0,,Team 2,3.0,True
559,2018,13,Denver,Cincinnati,,-4.0,Team 1,Team 1,66%,34%,24.0,10.0,34.0,,Team 1,14.0,False
560,2018,13,LARams,Detroit,-9.0,-10.0,Team 1,Team 1,73%,27%,30.0,16.0,46.0,1.0,Team 1,14.0,False
561,2018,13,Arizona,GreenBay,,-13.5,Team 1,Team 2,35%,65%,20.0,17.0,37.0,,Team 1,3.0,True
562,2018,13,KansasCity,Oakland,-15.0,-14.0,Team 1,Team 1,73%,27%,40.0,33.0,73.0,-1.0,Team 1,7.0,False
563,2018,13,NYJets,Tennessee,-9.5,-9.5,Team 2,Team 2,63%,37%,22.0,26.0,48.0,0.0,Team 2,4.0,False
564,2018,13,Minnesota,NewEngland,,-6.0,Team 1,Team 2,42%,58%,10.0,24.0,34.0,,Team 2,14.0,False
565,2018,13,SanFrancisco,Seattle,-11.0,-9.5,Team 2,Team 2,42%,58%,16.0,43.0,59.0,-1.5,Team 2,27.0,True
566,2018,13,Washington,Philadelphia,,-5.5,Team 1,Team 2,35%,65%,13.0,28.0,41.0,,Team 2,15.0,False
567,2018,14,Jacksonville,Tennessee,-4.5,-5.5,Team 2,Team 2,38%,62%,9.0,30.0,39.0,1.0,Team 2,21.0,False
568,2018,14,Baltimore,KansasCity,,-6.5,Team 1,Team 2,32%,68%,24.0,27.0,51.0,,Team 2,3.0,True
569,2018,14,Indianapolis,Houston,-4.5,-4.0,Team 2,Team 2,55%,45%,24.0,21.0,45.0,-0.5,Team 1,3.0,False
570,2018,14,Carolina,Cleveland,,-1.0,Team 1,Team 1,58%,42%,20.0,26.0,46.0,,Team 2,6.0,True
571,2018,14,Atlanta,GreenBay,,-4.0,Team 1,Team 2,30%,70%,20.0,34.0,54.0,,Team 2,14.0,False
572,2018,14,NewOrleans,TampaBay,,-9.5,Team 1,Team 1,78%,22%,28.0,14.0,42.0,,Team 1,14.0,False
573,2018,14,NYJets,Buffalo,-3.5,-4.5,Team 2,Team 2,38%,62%,27.0,23.0,50.0,1.0,Team 1,4.0,True
574,2018,14,NewEngland,Miami,,-9.0,Team 1,Team 1,62%,38%,33.0,34.0,67.0,,Team 2,1.0,True
575,2018,14,LARams,Chicago,,-3.0,Team 1,Team 1,58%,42%,6.0,15.0,21.0,,Team 2,9.0,True
576,2018,14,NYGiants,Washington,-1.0,-3.0,Team 2,Team 1,73%,27%,40.0,16.0,56.0,2.0,Team 1,24.0,False
577,2018,14,Denver,SanFrancisco,,-3.0,Team 1,Team 1,66%,34%,14.0,20.0,34.0,,Team 2,6.0,True
578,2018,14,Cincinnati,LAChargers,,-16.5,Team 1,Team 2,42%,58%,21.0,26.0,47.0,,Team 2,5.0,True
579,2018,14,Detroit,Arizona,,-2.5,Team 1,Team 1,52%,48%,17.0,3.0,20.0,,Team 1,14.0,False
580,2018,14,Philadelphia,Dallas,-4.0,-3.5,Team 2,Team 2,41%,59%,23.0,29.0,52.0,-0.5,Team 2,6.0,True
581,2018,14,Pittsburgh,Oakland,,-10.0,Team 1,Team 1,42%,58%,21.0,24.0,45.0,,Team 2,3.0,True
582,2018,14,Minnesota,Seattle,,-3.0,Team 1,Team 2,35%,65%,7.0,21.0,28.0,,Team 2,14.0,False
583,2018,15,LAChargers,KansasCity,-3.5,-3.5,Team 2,Team 2,40%,60%,29.0,28.0,57.0,0.0,Team 1,1.0,False
584,2018,15,Houston,NYJets,-6.5,-7.0,Team 1,Team 1,66%,34%,29.0,22.0,51.0,0.5,Team 1,7.0,False
585,2018,15,Cleveland,Denver,,-1.5,Team 1,Team 2,38%,62%,17.0,16.0,33.0,,Team 1,1.0,True
586,2018,15,Miami,Minnesota,,-7.5,Team 1,Team 2,42%,58%,17.0,41.0,58.0,,Team 2,24.0,False
587,2018,15,Oakland,Cincinnati,,-3.0,Team 1,Team 2,60%,40%,16.0,30.0,46.0,,Team 2,14.0,False
588,2018,15,TampaBay,Baltimore,,-8.5,Team 1,Team 2,50%,50%,12.0,20.0,32.0,,Team 2,8.0,True
589,2018,15,Dallas,Indianapolis,,-3.0,Team 1,Team 2,55%,45%,0.0,23.0,23.0,,Team 2,23.0,False
