,Season_x,Week_x,Team 1_x,Team 2_x,Spread Open,Spread Close,Open Favorite,Close Favorite,Spread Consensus Team 1,Spread Consensus Team 2,Team 1 Final,Team 2 Final,Total Final,Spread Delta,Winner
425,2018,4,Houston,Indianapolis,-1.5,-1.0,Team 2,Team 1,47%,53%,37.0,34.0,71.0,-0.5,Team 1
426,2018,4,Cincinnati,Atlanta,-5.5,-3.5,Team 2,Team 2,53%,47%,37.0,36.0,73.0,-2.0,Team 1
427,2018,4,Buffalo,GreenBay,-10.5,-9.0,Team 2,Team 2,42%,58%,0.0,22.0,22.0,-1.5,Team 2
428,2018,4,Detroit,Dallas,,-2.5,Team 1,Team 2,48%,52%,24.0,26.0,50.0,,Team 2
429,2018,4,NYJets,Jacksonville,-9.0,-7.5,Team 2,Team 2,40%,60%,12.0,31.0,43.0,-1.5,Team 2
430,2018,4,TampaBay,Chicago,-2.0,-3.0,Team 2,Team 2,37%,63%,10.0,48.0,58.0,1.0,Team 2
431,2018,4,Philadelphia,Tennessee,-3.0,-3.0,Team 1,Team 1,64%,36%,23.0,26.0,49.0,0.0,Team 2
432,2018,4,Seattle,Arizona,-3.0,-3.5,Team 1,Team 1,63%,37%,20.0,17.0,37.0,0.5,Team 1
433,2018,4,Cleveland,Oakland,-2.0,-2.5,Team 2,Team 2,42%,58%,42.0,45.0,87.0,0.5,Team 2
434,2018,4,SanFrancisco,LAChargers,,-10.0,Team 1,Team 2,23%,77%,27.0,29.0,56.0,,Team 2
435,2018,4,NewOrleans,NYGiants,-3.0,-3.0,Team 1,Team 1,55%,45%,33.0,18.0,51.0,0.0,Team 1
436,2018,4,Baltimore,Pittsburgh,-3.0,-3.0,Team 2,Team 2,46%,54%,26.0,14.0,40.0,0.0,Team 1
437,2018,4,KansasCity,Denver,-5.0,-3.5,Team 1,Team 1,56%,44%,27.0,23.0,50.0,-1.5,Team 1
438,2018,5,Indianapolis,NewEngland,-10.5,-11.0,Team 2,Team 2,29%,71%,24.0,38.0,62.0,0.5,Team 2
439,2018,5,Baltimore,Cleveland,,-3.5,Team 1,Team 1,71%,29%,9.0,12.0,21.0,,Team 2
440,2018,5,Jacksonville,KansasCity,,-3.0,Team 1,Team 2,54%,46%,14.0,30.0,44.0,,Team 2
441,2018,5,Tennessee,Buffalo,-3.0,-6.0,Team 1,Team 1,47%,53%,12.0,13.0,25.0,3.0,Team 2
442,2018,5,NYGiants,Carolina,,-6.5,Team 1,Team 2,36%,64%,31.0,33.0,64.0,,Team 2
443,2018,5,Denver,NYJets,,-1.0,Team 1,Team 1,51%,49%,16.0,34.0,50.0,,Team 2
444,2018,5,Atlanta,Pittsburgh,,-3.5,Team 1,Team 2,43%,57%,17.0,41.0,58.0,,Team 2
445,2018,5,GreenBay,Detroit,0.0,-1.0,No Favorite,Team 2,51%,49%,23.0,31.0,54.0,1.0,Team 2
446,2018,5,Miami,Cincinnati,,-6.0,Team 1,Team 2,65%,35%,17.0,27.0,44.0,,Team 2
447,2018,5,Oakland,LAChargers,-7.0,-5.5,Team 2,Team 2,48%,52%,10.0,26.0,36.0,-1.5,Team 2
448,2018,5,Arizona,SanFrancisco,,-3.0,Team 1,Team 2,65%,35%,28.0,18.0,46.0,,Team 1
449,2018,5,Minnesota,Philadelphia,,-3.5,Team 1,Team 2,51%,49%,23.0,21.0,44.0,,Team 1
450,2018,5,LARams,Seattle,,-7.5,Team 1,Team 1,68%,32%,33.0,31.0,64.0,,Team 1
451,2018,5,Dallas,Houston,-3.5,-3.5,Team 2,Team 2,43%,57%,16.0,19.0,35.0,0.0,Team 2
452,2018,5,Washington,NewOrleans,,-6.0,Team 1,Team 2,47%,53%,19.0,43.0,62.0,,Team 2
453,2018,6,Philadelphia,NYGiants,,-2.0,Team 1,Team 1,52%,48%,34.0,13.0,47.0,,Team 1
454,2018,6,Arizona,Minnesota,,-9.5,Team 1,Team 2,31%,69%,17.0,27.0,44.0,,Team 2
455,2018,6,LAChargers,Cleveland,0.0,-1.0,No Favorite,Team 2,50%,50%,38.0,14.0,52.0,1.0,Team 1
456,2018,6,Chicago,Miami,,-7.0,Team 1,Team 1,65%,35%,28.0,31.0,59.0,,Team 2
457,2018,6,Carolina,Washington,,-1.5,Team 1,Team 1,57%,43%,17.0,23.0,40.0,,Team 2
458,2018,6,Indianapolis,NYJets,,-2.5,Team 1,Team 2,55%,45%,34.0,42.0,76.0,,Team 2
459,2018,6,Pittsburgh,Cincinnati,,-1.5,Team 1,Team 2,61%,39%,28.0,21.0,49.0,,Team 1
460,2018,6,TampaBay,Atlanta,,-3.0,Team 1,Team 2,26%,74%,29.0,34.0,63.0,,Team 2
461,2018,6,Seattle,Oakland,,-3.0,Team 1,Team 1,56%,44%,27.0,3.0,30.0,,Team 1
462,2018,6,Buffalo,Houston,,-10.0,Team 1,Team 2,45%,55%,13.0,20.0,33.0,,Team 2
463,2018,6,LARams,Denver,-7.0,-7.0,Team 1,Team 1,48%,52%,23.0,20.0,43.0,0.0,Team 1
464,2018,6,Jacksonville,Dallas,,-3.0,Team 1,Team 1,60%,40%,7.0,40.0,47.0,,Team 2
465,2018,6,Baltimore,Tennessee,,-2.5,Team 1,Team 1,68%,32%,21.0,0.0,21.0,,Team 1
466,2018,6,KansasCity,NewEngland,,-4.0,Team 1,Team 2,43%,57%,40.0,43.0,83.0,,Team 2
467,2018,6,SanFrancisco,GreenBay,,-9.5,Team 1,Team 2,30%,70%,30.0,33.0,63.0,,Team 2
468,2018,7,Denver,Arizona,0.0,-1.0,No Favorite,Team 1,66%,34%,45.0,10.0,55.0,1.0,Team 1
469,2018,7,Tennessee,LAChargers,,-6.5,Team 1,Team 2,40%,60%,19.0,20.0,39.0,,Team 2
470,2018,7,NewEngland,Chicago,,-2.0,Team 1,Team 1,74%,26%,38.0,31.0,69.0,,Team 1
471,2018,7,Cleveland,TampaBay,,-3.5,Team 1,Team 2,48%,52%,23.0,26.0,49.0,,Team 2
472,2018,7,Detroit,Miami,-1.0,-3.0,Team 1,Team 1,66%,34%,32.0,21.0,53.0,2.0,Team 1
473,2018,7,Carolina,Philadelphia,,-5.0,Team 1,Team 2,56%,44%,21.0,17.0,38.0,,Team 1
474,2018,7,Buffalo,Indianapolis,-7.0,-7.0,Team 2,Team 2,33%,67%,5.0,37.0,42.0,0.0,Team 2
475,2018,7,Cincinnati,KansasCity,-6.0,-6.5,Team 2,Team 2,33%,67%,10.0,45.0,55.0,0.5,Team 2
476,2018,7,Minnesota,NYJets,,-3.5,Team 1,Team 1,57%,43%,37.0,17.0,54.0,,Team 1
477,2018,7,Houston,Jacksonville,,-3.5,Team 1,Team 2,50%,50%,20.0,7.0,27.0,,Team 1
478,2018,7,NewOrleans,Baltimore,-2.5,-2.5,Team 2,Team 2,51%,49%,24.0,23.0,47.0,0.0,Team 1
479,2018,7,Dallas,Washington,,-1.5,Team 1,Team 1,47%,53%,17.0,20.0,37.0,,Team 2
480,2018,7,LARams,SanFrancisco,-10.5,-9.0,Team 1,Team 1,55%,45%,39.0,10.0,49.0,-1.5,Team 1
481,2018,7,NYGiants,Atlanta,-4.5,-4.5,Team 2,Team 2,37%,63%,20.0,23.0,43.0,0.0,Team 2
482,2018,8,Miami,Houston,-7.5,-7.5,Team 2,Team 2,44%,56%,23.0,42.0,65.0,0.0,Team 2
483,2018,8,Philadelphia,Jacksonville,,-4.0,Team 1,Team 1,75%,25%,24.0,18.0,42.0,,Team 1
484,2018,8,Cleveland,Pittsburgh,,-8.5,Team 1,Team 2,45%,55%,18.0,33.0,51.0,,Team 2
485,2018,8,Denver,KansasCity,-10.5,-9.0,Team 2,Team 2,42%,58%,23.0,30.0,53.0,-1.5,Team 2
486,2018,8,NYJets,Chicago,,-8.5,Team 1,Team 2,48%,52%,10.0,24.0,34.0,,Team 2
487,2018,8,Washington,NYGiants,,-1.0,Team 1,Team 1,63%,37%,20.0,13.0,33.0,,Team 1
488,2018,8,Seattle,Detroit,,-3.0,Team 1,Team 2,55%,45%,28.0,14.0,42.0,,Team 1
489,2018,8,TampaBay,Cincinnati,,-3.5,Team 1,Team 2,32%,68%,34.0,37.0,71.0,,Team 2
490,2018,8,Baltimore,Carolina,0.0,-2.5,No Favorite,Team 1,50%,50%,21.0,36.0,57.0,2.5,Team 2
491,2018,8,Indianapolis,Oakland,,-3.5,Team 1,Team 1,56%,44%,42.0,28.0,70.0,,Team 1
492,2018,8,SanFrancisco,Arizona,0.0,-2.5,No Favorite,Team 1,66%,34%,15.0,18.0,33.0,2.5,Team 2
493,2018,8,GreenBay,LARams,,-7.5,Team 1,Team 2,49%,51%,27.0,29.0,56.0,,Team 2
494,2018,8,NewOrleans,Minnesota,-1.0,-2.5,Team 2,Team 1,44%,56%,30.0,20.0,50.0,1.5,Team 1
495,2018,8,NewEngland,Buffalo,,-14.0,Team 1,Team 1,73%,27%,25.0,6.0,31.0,,Team 1
496,2018,9,Oakland,SanFrancisco,,-1.5,Team 1,Team 1,76%,24%,3.0,34.0,37.0,,Team 2
497,2018,9,Detroit,Minnesota,,-5.0,Team 1,Team 2,27%,73%,9.0,24.0,33.0,,Team 2
498,2018,9,KansasCity,Cleveland,-10.5,-8.5,Team 1,Team 1,80%,20%,37.0,21.0,58.0,-2.0,Team 1
499,2018,9,Pittsburgh,Baltimore,-3.0,-1.5,Team 2,Team 2,59%,41%,23.0,16.0,39.0,-1.5,Team 1
500,2018,9,TampaBay,Carolina,,-6.0,Team 1,Team 2,45%,55%,28.0,42.0,70.0,,Team 2
501,2018,9,NYJets,Miami,,-3.0,Team 1,Team 2,58%,42%,6.0,13.0,19.0,,Team 2
502,2018,9,Atlanta,Washington,,-1.5,Team 1,Team 2,62%,38%,38.0,14.0,52.0,,Team 1
503,2018,9,Chicago,Buffalo,,-10.0,Team 1,Team 1,45%,55%,41.0,9.0,50.0,,Team 1
504,2018,9,Houston,Denver,0.0,-1.0,No Favorite,Team 2,51%,49%,19.0,17.0,36.0,1.0,Team 1
505,2018,9,LAChargers,Seattle,,-1.0,Team 1,Team 2,42%,58%,25.0,17.0,42.0,,Team 1
506,2018,9,LARams,NewOrleans,,-2.0,Team 1,Team 1,50%,50%,35.0,45.0,80.0,,Team 2
507,2018,9,GreenBay,NewEngland,,-5.0,Team 1,Team 2,44%,56%,17.0,31.0,48.0,,Team 2
508,2018,9,Tennessee,Dallas,-4.0,-5.0,Team 2,Team 2,39%,61%,28.0,14.0,42.0,1.0,Team 1
509,2018,10,Carolina,Pittsburgh,-7.0,-3.5,Team 2,Team 2,40%,60%,21.0,52.0,73.0,-3.5,Team 2
510,2018,10,Buffalo,NYJets,-9.5,-7.0,Team 2,Team 2,37%,63%,41.0,10.0,51.0,-2.5,Team 1
511,2018,10,Atlanta,Cleveland,-3.5,-5.5,Team 1,Team 1,68%,32%,16.0,28.0,44.0,2.0,Team 2
512,2018,10,NewOrleans,Cincinnati,-4.5,-6.0,Team 1,Team 1,55%,45%,51.0,14.0,65.0,1.5,Team 1
513,2018,10,Washington,TampaBay,0.0,-3.5,No Favorite,Team 2,41%,59%,16.0,3.0,19.0,3.5,Team 1
514,2018,10,NewEngland,Tennessee,-7.0,-6.5,Team 1,Team 1,72%,28%,10.0,34.0,44.0,-0.5,Team 2
515,2018,10,Miami,GreenBay,-9.0,-12.5,Team 2,Team 2,27%,73%,12.0,31.0,43.0,3.5,Team 2
516,2018,10,Jacksonville,Indianapolis,-3.0,-3.0,Team 2,Team 2,50%,50%,26.0,29.0,55.0,0.0,Team 2
517,2018,10,Detroit,Chicago,-6.0,-7.0,Team 2,Team 2,50%,50%,22.0,34.0,56.0,1.0,Team 2
518,2018,10,Arizona,KansasCity,-18.5,-16.0,Team 2,Team 2,29%,71%,14.0,26.0,40.0,-2.5,Team 2
519,2018,10,LAChargers,Oakland,-10.0,-10.5,Team 1,Team 1,82%,18%,20.0,6.0,26.0,0.5,Team 1
520,2018,10,Seattle,LARams,-11.5,-9.5,Team 2,Team 2,56%,44%,31.0,36.0,67.0,-2.0,Team 2
521,2018,10,Dallas,Philadelphia,-6.0,-7.5,Team 2,Team 2,34%,66%,27.0,20.0,47.0,1.5,Team 1
522,2018,10,NYGiants,SanFrancisco,-3.0,-3.0,Team 2,Team 2,46%,54%,27.0,23.0,50.0,0.0,Team 1
523,2018,11,GreenBay,Seattle,-2.5,-3.0,Team 2,Team 2,48%,52%,24.0,27.0,51.0,0.5,Team 2
524,2018,11,Carolina,Detroit,,-4.0,Team 1,Team 1,74%,26%,19.0,20.0,39.0,,Team 2
525,2018,11,Dallas,Atlanta,,-3.5,Team 1,Team 2,38%,62%,22.0,19.0,41.0,,Team 1
526,2018,11,Cincinnati,Baltimore,-3.5,-6.5,Team 2,Team 2,55%,45%,21.0,24.0,45.0,3.0,Team 2
527,2018,11,Minnesota,Chicago,,-2.5,Team 1,Team 2,53%,47%,20.0,25.0,45.0,,Team 2
528,2018,11,Philadelphia,NewOrleans,-7.5,-7.0,Team 2,Team 2,37%,63%,7.0,48.0,55.0,-0.5,Team 2
529,2018,11,Tennessee,Indianapolis,,-1.5,Team 1,Team 2,44%,56%,10.0,38.0,48.0,,Team 2
530,2018,11,Houston,Washington,,-3.0,Team 1,Team 1,74%,26%,23.0,21.0,44.0,,Team 1
531,2018,11,TampaBay,NYGiants,-1.0,-3.0,Team 2,Team 2,27%,73%,35.0,38.0,73.0,2.0,Team 2
532,2018,11,Denver,LAChargers,-7.5,-7.0,Team 2,Team 2,36%,64%,23.0,22.0,45.0,-0.5,Team 1
533,2018,11,Oakland,Arizona,,-4.5,Team 1,Team 2,45%,55%,23.0,21.0,44.0,,Team 1
534,2018,11,Pittsburgh,Jacksonville,,-4.0,Team 1,Team 1,68%,32%,20.0,16.0,36.0,,Team 1
535,2018,11,KansasCity,LARams,-1.0,-3.0,Team 2,Team 2,60%,40%,51.0,54.0,105.0,2.0,Team 2
536,2018,12,Chicago,Detroit,-3.0,-3.0,Team 1,Team 1,54%,46%,23.0,16.0,39.0,0.0,Team 1
537,2018,12,Washington,Dallas,-9.0,-7.0,Team 2,Team 2,50%,50%,23.0,31.0,54.0,-2.0,Team 2
538,2018,12,Atlanta,NewOrleans,-14.0,-12.5,Team 2,Team 2,41%,59%,17.0,31.0,48.0,-1.5,Team 2
539,2018,12,Jacksonville,Buffalo,-3.0,-3.0,Team 1,Team 1,58%,42%,21.0,24.0,45.0,0.0,Team 2
540,2018,12,Oakland,Baltimore,-12.0,-13.0,Team 2,Team 2,45%,55%,17.0,34.0,51.0,1.0,Team 2
541,2018,12,SanFrancisco,TampaBay,-3.0,-2.0,Team 2,Team 2,30%,70%,9.0,27.0,36.0,-1.0,Team 2
542,2018,12,NYGiants,Philadelphia,-7.0,-5.0,Team 2,Team 2,45%,55%,22.0,25.0,47.0,-2.0,Team 2
543,2018,12,Cleveland,Cincinnati,-3.0,0.0,Team 2,No Favorite,44%,56%,35.0,20.0,55.0,-3.0,Team 1
544,2018,12,NewEngland,NYJets,-9.5,-12.5,Team 1,Team 1,80%,20%,27.0,13.0,40.0,3.0,Team 1
545,2018,12,Seattle,Carolina,-3.0,-3.0,Team 2,Team 2,32%,68%,30.0,27.0,57.0,0.0,Team 1
546,2018,12,Miami,Indianapolis,-10.5,-9.0,Team 2,Team 2,36%,64%,24.0,27.0,51.0,-1.5,Team 2
547,2018,12,Arizona,LAChargers,-13.0,-14.0,Team 2,Team 2,39%,61%,10.0,45.0,55.0,1.0,Team 2
548,2018,12,Pittsburgh,Denver,-3.5,-3.0,Team 1,Team 1,72%,28%,17.0,24.0,41.0,-0.5,Team 2
549,2018,12,GreenBay,Minnesota,-4.5,-3.5,Team 2,Team 2,54%,46%,17.0,24.0,41.0,-1.0,Team 2
550,2018,12,Tennessee,Houston,-6.5,-3.5,Team 2,Team 2,30%,70%,17.0,34.0,51.0,-3.0,Team 2
551,2018,13,NewOrleans,Dallas,-7.0,-7.5,Team 1,Team 1,69%,31%,10.0,13.0,23.0,0.5,Team 2
552,2018,13,Indianapolis,Jacksonville,-3.0,-4.5,Team 1,Team 1,68%,32%,0.0,6.0,6.0,1.5,Team 2
553,2018,13,LAChargers,Pittsburgh,-3.5,-3.0,Team 2,Team 2,32%,68%,33.0,30.0,63.0,-0.5,Team 1
554,2018,13,Carolina,TampaBay,-4.0,-3.5,Team 1,Team 1,65%,35%,17.0,24.0,41.0,-0.5,Team 2
555,2018,13,Baltimore,Atlanta,,-2.5,Team 1,Team 2,34%,66%,26.0,16.0,42.0,,Team 1
556,2018,13,Cleveland,Houston,,-5.0,Team 1,Team 2,39%,61%,13.0,29.0,42.0,,Team 2
557,2018,13,Buffalo,Miami,,-3.5,Team 1,Team 2,44%,56%,17.0,21.0,38.0,,Team 2
558,2018,13,Chicago,NYGiants,,-3.5,Team 1,Team 1,51%,49%,27.0,30.0,57.0,,Team 2
559,2018,13,Denver,Cincinnati,,-4.0,Team 1,Team 1,66%,34%,24.0,10.0,34.0,,Team 1
560,2018,13,LARams,Detroit,-9.0,-10.0,Team 1,Team 1,73%,27%,30.0,16.0,46.0,1.0,Team 1
561,2018,13,Arizona,GreenBay,,-13.5,Team 1,Team 2,35%,65%,20.0,17.0,37.0,,Team 1
562,2018,13,KansasCity,Oakland,-15.0,-14.0,Team 1,Team 1,73%,27%,40.0,33.0,73.0,-1.0,Team 1
563,2018,13,NYJets,Tennessee,-9.5,-9.5,Team 2,Team 2,63%,37%,22.0,26.0,48.0,0.0,Team 2
564,2018,13,Minnesota,NewEngland,,-6.0,Team 1,Team 2,42%,58%,10.0,24.0,34.0,,Team 2
565,2018,13,SanFrancisco,Seattle,-11.0,-9.5,Team 2,Team 2,42%,58%,16.0,43.0,59.0,-1.5,Team 2
566,2018,13,Washington,Philadelphia,,-5.5,Team 1,Team 2,35%,65%,13.0,28.0,41.0,,Team 2
567,2018,14,Jacksonville,Tennessee,-4.5,-5.5,Team 2,Team 2,38%,62%,9.0,30.0,39.0,1.0,Team 2
568,2018,14,Baltimore,KansasCity,,-6.5,Team 1,Team 2,32%,68%,24.0,27.0,51.0,,Team 2
569,2018,14,Indianapolis,Houston,-4.5,-4.0,Team 2,Team 2,55%,45%,24.0,21.0,45.0,-0.5,Team 1
570,2018,14,Carolina,Cleveland,,-1.0,Team 1,Team 1,58%,42%,20.0,26.0,46.0,,Team 2
571,2018,14,Atlanta,GreenBay,,-4.0,Team 1,Team 2,30%,70%,20.0,34.0,54.0,,Team 2
572,2018,14,NewOrleans,TampaBay,,-9.5,Team 1,Team 1,78%,22%,28.0,14.0,42.0,,Team 1
573,2018,14,NYJets,Buffalo,-3.5,-4.5,Team 2,Team 2,38%,62%,27.0,23.0,50.0,1.0,Team 1
574,2018,14,NewEngland,Miami,,-9.0,Team 1,Team 1,62%,38%,33.0,34.0,67.0,,Team 2
575,2018,14,LARams,Chicago,,-3.0,Team 1,Team 1,58%,42%,6.0,15.0,21.0,,Team 2
576,2018,14,NYGiants,Washington,-1.0,-3.0,Team 2,Team 1,73%,27%,40.0,16.0,56.0,2.0,Team 1
577,2018,14,Denver,SanFrancisco,,-3.0,Team 1,Team 1,66%,34%,14.0,20.0,34.0,,Team 2
578,2018,14,Cincinnati,LAChargers,,-16.5,Team 1,Team 2,42%,58%,21.0,26.0,47.0,,Team 2
579,2018,14,Detroit,Arizona,,-2.5,Team 1,Team 1,52%,48%,17.0,3.0,20.0,,Team 1
580,2018,14,Philadelphia,Dallas,-4.0,-3.5,Team 2,Team 2,41%,59%,23.0,29.0,52.0,-0.5,Team 2
581,2018,14,Pittsburgh,Oakland,,-10.0,Team 1,Team 1,42%,58%,21.0,24.0,45.0,,Team 2
582,2018,14,Minnesota,Seattle,,-3.0,Team 1,Team 2,35%,65%,7.0,21.0,28.0,,Team 2
583,2018,15,LAChargers,KansasCity,-3.5,-3.5,Team 2,Team 2,40%,60%,29.0,28.0,57.0,0.0,Team 1
584,2018,15,Houston,NYJets,-6.5,-7.0,Team 1,Team 1,66%,34%,29.0,22.0,51.0,0.5,Team 1
585,2018,15,Cleveland,Denver,,-1.5,Team 1,Team 2,38%,62%,17.0,16.0,33.0,,Team 1
586,2018,15,Miami,Minnesota,,-7.5,Team 1,Team 2,42%,58%,17.0,41.0,58.0,,Team 2
587,2018,15,Oakland,Cincinnati,,-3.0,Team 1,Team 2,60%,40%,16.0,30.0,46.0,,Team 2
588,2018,15,TampaBay,Baltimore,,-8.5,Team 1,Team 2,50%,50%,12.0,20.0,32.0,,Team 2
589,2018,15,Dallas,Indianapolis,,-3.0,Team 1,Team 2,55%,45%,0.0,23.0,23.0,,Team 2
590,2018,15,Detroit,Buffalo,0.0,-2.5,No Favorite,Team 2,33%,67%,13.0,14.0,27.0,2.5,Team 2
591,2018,15,GreenBay,Chicago,,-5.5,Team 1,Team 2,43%,57%,17.0,24.0,41.0,,Team 2
592,2018,15,Tennessee,NYGiants,,-2.5,Team 1,Team 1,60%,40%,17.0,0.0,17.0,,Team 1
593,2018,15,Washington,Jacksonville,-8.5,-7.0,Team 2,Team 2,30%,70%,16.0,13.0,29.0,-1.5,Team 1
594,2018,15,Arizona,Atlanta,,-9.0,Team 1,Team 2,35%,65%,14.0,40.0,54.0,,Team 2
595,2018,15,Seattle,SanFrancisco,,-4.0,Team 1,Team 1,66%,34%,23.0,26.0,49.0,,Team 2
596,2018,15,NewEngland,Pittsburgh,-1.5,-2.5,Team 1,Team 1,70%,30%,10.0,17.0,27.0,1.0,Team 2
597,2018,15,Philadelphia,LARams,-9.5,-13.5,Team 2,Team 2,46%,54%,30.0,23.0,53.0,4.0,Team 1
598,2018,15,NewOrleans,Carolina,-7.0,-6.0,Team 1,Team 1,60%,40%,12.0,9.0,21.0,-1.0,Team 1
599,2018,16,Washington,Tennessee,-10.0,-11.0,Team 2,Team 2,41%,59%,16.0,25.0,41.0,1.0,Team 2
600,2018,16,Baltimore,LAChargers,-5.5,-4.0,Team 2,Team 2,30%,70%,22.0,10.0,32.0,-1.5,Team 1
601,2018,16,TampaBay,Dallas,-7.0,-7.0,Team 2,Team 2,28%,72%,20.0,27.0,47.0,0.0,Team 2
602,2018,16,Buffalo,NewEngland,-10.5,-13.5,Team 2,Team 2,27%,73%,12.0,24.0,36.0,3.0,Team 2
603,2018,16,Atlanta,Carolina,-3.5,-3.0,Team 2,Team 1,42%,58%,24.0,10.0,34.0,-0.5,Team 1
604,2018,16,Jacksonville,Miami,-4.0,-3.0,Team 2,Team 2,23%,77%,17.0,7.0,24.0,-1.0,Team 1
605,2018,16,NYGiants,Indianapolis,-9.5,-9.5,Team 2,Team 2,48%,52%,27.0,28.0,55.0,0.0,Team 2
606,2018,16,Houston,Philadelphia,0.0,-2.0,No Favorite,Team 2,42%,58%,30.0,32.0,62.0,2.0,Team 2
607,2018,16,Minnesota,Detroit,-4.5,-6.5,Team 1,Team 1,63%,37%,27.0,9.0,36.0,2.0,Team 1
608,2018,16,GreenBay,NYJets,-3.0,-3.0,Team 1,Team 1,57%,43%,44.0,38.0,82.0,0.0,Team 1
609,2018,16,Cincinnati,Cleveland,-7.0,-9.5,Team 2,Team 2,55%,45%,18.0,26.0,44.0,2.5,Team 2
610,2018,16,LARams,Arizona,-15.5,-14.0,Team 1,Team 1,54%,46%,31.0,9.0,40.0,-1.5,Team 1
611,2018,16,Chicago,SanFrancisco,-4.0,-3.5,Team 1,Team 1,59%,41%,14.0,9.0,23.0,-0.5,Team 1
612,2018,16,Pittsburgh,NewOrleans,-6.5,-6.5,Team 2,Team 2,33%,67%,28.0,31.0,59.0,0.0,Team 2
613,2018,16,KansasCity,Seattle,-2.5,-1.0,Team 1,Team 1,51%,49%,31.0,38.0,69.0,-1.5,Team 2
614,2018,16,Denver,Oakland,-3.0,-2.5,Team 1,Team 1,42%,58%,14.0,27.0,41.0,-0.5,Team 2
615,2018,17,Dallas,NYGiants,-7.0,-7.0,Team 2,Team 2,39%,61%,36.0,35.0,71.0,0.0,Team 1
616,2018,17,Oakland,KansasCity,-14.5,-14.0,Team 2,Team 2,31%,69%,3.0,35.0,38.0,-0.5,Team 2
617,2018,17,Carolina,NewOrleans,-9.0,-7.5,Team 2,Team 2,35%,65%,33.0,14.0,47.0,-1.5,Team 1
618,2018,17,NYJets,NewEngland,-14.5,-14.0,Team 2,Team 2,49%,51%,3.0,38.0,41.0,-0.5,Team 2
619,2018,17,Philadelphia,Washington,-7.5,-6.0,Team 1,Team 1,60%,40%,24.0,0.0,24.0,-1.5,Team 1
620,2018,17,Detroit,GreenBay,-9.0,-7.5,Team 2,Team 2,25%,75%,31.0,0.0,31.0,-1.5,Team 1
621,2018,17,Jacksonville,Houston,-10.0,-7.0,Team 2,Team 2,29%,71%,3.0,20.0,23.0,-3.0,Team 2
622,2018,17,Cleveland,Baltimore,-7.0,-7.0,Team 2,Team 2,65%,35%,24.0,26.0,50.0,0.0,Team 2
623,2018,17,Atlanta,TampaBay,-1.0,-2.5,Team 1,Team 1,55%,45%,34.0,32.0,66.0,1.5,Team 1
624,2018,17,Miami,Buffalo,-3.5,-5.5,Team 2,Team 2,39%,61%,17.0,42.0,59.0,2.0,Team 2
625,2018,17,Indianapolis,Tennessee,-2.5,-5.0,Team 1,Team 1,60%,40%,33.0,17.0,50.0,2.5,Team 1
626,2018,17,Cincinnati,Pittsburgh,-17.0,-13.5,Team 2,Team 2,45%,55%,13.0,16.0,29.0,-3.5,Team 2
627,2018,17,Chicago,Minnesota,-7.0,-6.0,Team 2,Team 2,44%,56%,24.0,10.0,34.0,-1.0,Team 1
628,2018,17,LAChargers,Denver,-7.0,-7.0,Team 1,Team 1,62%,38%,23.0,9.0,32.0,0.0,Team 1
629,2018,17,Arizona,Seattle,-14.5,-15.0,Team 2,Team 2,25%,75%,24.0,27.0,51.0,0.5,Team 2
630,2018,17,SanFrancisco,LARams,-7.5,-10.5,Team 2,Team 2,31%,69%,32.0,48.0,80.0,3.0,Team 2
631,2018,18,Indianapolis,Houston,-2.0,-1.5,Team 2,Team 2,49%,51%,21.0,7.0,28.0,-0.5,Team 1
632,2018,18,Seattle,Dallas,-2.5,-2.5,Team 2,Team 2,48%,52%,22.0,24.0,46.0,0.0,Team 2
633,2018,18,LAChargers,Baltimore,-2.5,-2.5,Team 2,Team 2,76%,24%,23.0,17.0,40.0,0.0,Team 1
634,2018,18,Philadelphia,Chicago,-6.0,-6.5,Team 2,Team 2,48%,52%,16.0,15.0,31.0,0.5,Team 1
635,2018,19,Indianapolis,KansasCity,-4.5,-4.5,Team 2,Team 2,55%,45%,13.0,31.0,44.0,0.0,Team 2
636,2018,19,Dallas,LARams,-7.0,-7.0,Team 2,Team 2,47%,53%,22.0,30.0,52.0,0.0,Team 2
637,2018,19,LAChargers,NewEngland,-4.5,-4.0,Team 2,Team 2,50%,50%,28.0,41.0,69.0,-0.5,Team 2
638,2018,19,Philadelphia,NewOrleans,-8.0,-8.5,Team 2,Team 2,43%,57%,14.0,20.0,34.0,0.5,Team 2
639,2018,20,LARams,NewOrleans,-3.5,-3.0,Team 2,Team 2,51%,49%,26.0,23.0,49.0,-0.5,Team 1
640,2018,20,NewEngland,KansasCity,-3.0,-3.0,Team 2,Team 2,41%,59%,37.0,31.0,68.0,0.0,Team 1
641,2018,22,NewEngland,LARams,0.0,-2.5,No Favorite,Team 1,64%,36%,13.0,3.0,16.0,2.5,Team 1
642,2017,1,KansasCity,NewEngland,-8.0,-8.0,Team 2,Team 2,37%,63%,42.0,27.0,69.0,0.0,Team 1
643,2017,1,NYJets,Buffalo,-6.5,-7.5,Team 2,Team 2,40%,60%,12.0,21.0,33.0,1.0,Team 2
644,2017,1,Atlanta,Chicago,-6.0,-7.0,Team 1,Team 1,78%,22%,23.0,17.0,40.0,1.0,Team 1
