,index,Season,Week,Include,Team 1,Team 2,Spread Open,Spread Close,Spread Consensus Team 1,Spread Consensus Team 2,O/U Open,O/U Close,Over Consensus,Under Consensus,Moneyline Consensus Team 1,Moneyline Consensus Team 2,Game ID 1,Game ID 2
523,1046,2018,10,True,LAChargers,Oakland,-10,-10.5,82%,18%,50.5,50.5,63%,37%,64%,36%,201810LAChargersOakland,201810OaklandLAChargers
524,1048,2018,10,True,Seattle,LARams,51.5,51,56%,44%,-11.5,-9.5,83%,17%,49%,51%,201810SeattleLARams,201810LARamsSeattle
525,1050,2018,10,True,Dallas,Philadelphia,43.5,45.5,34%,66%,-6,-7.5,60%,40%,46%,54%,201810DallasPhiladelphia,201810PhiladelphiaDallas
526,1052,2018,10,True,NYGiants,SanFrancisco,43.5,45,46%,54%,-3,-3,68%,32%,68%,32%,201810NYGiantsSanFrancisco,201810SanFranciscoNYGiants
527,1054,2018,11,True,GreenBay,Seattle,49.5,49.5,48%,52%,-2.5,-3,72%,28%,46%,54%,201811GreenBaySeattle,201811SeattleGreenBay
528,1056,2018,11,True,Carolina,Detroit,,-4,74%,26%,,48,59%,41%,75%,25%,201811CarolinaDetroit,201811DetroitCarolina
529,1058,2018,11,True,Dallas,Atlanta,,50,38%,62%,,-3.5,87%,13%,46%,54%,201811DallasAtlanta,201811AtlantaDallas
530,1060,2018,11,True,Cincinnati,Baltimore,43.5,44,55%,45%,-3.5,-6.5,34%,66%,54%,46%,201811CincinnatiBaltimore,201811BaltimoreCincinnati
531,1062,2018,11,True,Minnesota,Chicago,,44,53%,47%,,-2.5,67%,33%,58%,42%,201811MinnesotaChicago,201811ChicagoMinnesota
532,1064,2018,11,True,Philadelphia,NewOrleans,54,57,37%,63%,-7.5,-7,78%,22%,46%,54%,201811PhiladelphiaNewOrleans,201811NewOrleansPhiladelphia
533,1066,2018,11,True,Tennessee,Indianapolis,,50,44%,56%,,-1.5,78%,22%,51%,49%,201811TennesseeIndianapolis,201811IndianapolisTennessee
534,1068,2018,11,True,Houston,Washington,,-3,74%,26%,,41,61%,39%,57%,43%,201811HoustonWashington,201811WashingtonHouston
535,1070,2018,11,True,TampaBay,NYGiants,52,54,27%,73%,-1,-3,59%,41%,55%,45%,201811TampaBayNYGiants,201811NYGiantsTampaBay
536,1072,2018,11,True,Denver,LAChargers,47,47,36%,64%,-7.5,-7,66%,34%,36%,64%,201811DenverLAChargers,201811LAChargersDenver
537,1074,2018,11,True,Oakland,Arizona,,41,45%,55%,,-4.5,56%,44%,49%,51%,201811OaklandArizona,201811ArizonaOakland
538,1076,2018,11,True,Pittsburgh,Jacksonville,,-4,68%,32%,,47,55%,45%,59%,41%,201811PittsburghJacksonville,201811JacksonvillePittsburgh
539,1078,2018,11,True,KansasCity,LARams,63.5,63.5,60%,40%,-1,-3,65%,35%,69%,31%,201811KansasCityLARams,201811LARamsKansasCity
540,1080,2018,12,True,Chicago,Detroit,-3,-3,54%,46%,45,42.5,47%,53%,41%,59%,201812ChicagoDetroit,201812DetroitChicago
541,1082,2018,12,True,Washington,Dallas,40.5,40,50%,50%,-9,-7,65%,35%,39%,61%,201812WashingtonDallas,201812DallasWashington
542,1084,2018,12,True,Atlanta,NewOrleans,59.5,61.5,41%,59%,-14,-12.5,80%,20%,45%,55%,201812AtlantaNewOrleans,201812NewOrleansAtlanta
543,1086,2018,12,True,Jacksonville,Buffalo,-3,-3,58%,42%,37.5,36.5,53%,47%,85%,15%,201812JacksonvilleBuffalo,201812BuffaloJacksonville
544,1088,2018,12,True,Oakland,Baltimore,42.5,42,45%,55%,-12,-13,70%,30%,41%,59%,201812OaklandBaltimore,201812BaltimoreOakland
545,1090,2018,12,True,SanFrancisco,TampaBay,54,54.5,30%,70%,-3,-2,58%,42%,26%,74%,201812SanFranciscoTampaBay,201812TampaBaySanFrancisco
546,1092,2018,12,True,NYGiants,Philadelphia,46.5,50,45%,55%,-7,-5,63%,37%,50%,50%,201812NYGiantsPhiladelphia,201812PhiladelphiaNYGiants
547,1094,2018,12,True,Cleveland,Cincinnati,48,PK,44%,56%,-3,47,68%,32%,56%,44%,201812ClevelandCincinnati,201812CincinnatiCleveland
548,1096,2018,12,True,NewEngland,NYJets,-9.5,-12.5,80%,20%,46.5,47,57%,43%,82%,18%,201812NewEnglandNYJets,201812NYJetsNewEngland
549,1098,2018,12,True,Seattle,Carolina,47,46.5,32%,68%,-3,-3,74%,26%,48%,52%,201812SeattleCarolina,201812CarolinaSeattle
550,1100,2018,12,True,Miami,Indianapolis,50.5,52.5,36%,64%,-10.5,-9,65%,35%,48%,52%,201812MiamiIndianapolis,201812IndianapolisMiami
551,1102,2018,12,True,Arizona,LAChargers,44,43.5,39%,61%,-13,-14,68%,32%,39%,61%,201812ArizonaLAChargers,201812LAChargersArizona
552,1104,2018,12,True,Pittsburgh,Denver,-3.5,-3,72%,28%,47.5,47.5,69%,31%,60%,40%,201812PittsburghDenver,201812DenverPittsburgh
553,1106,2018,12,True,GreenBay,Minnesota,48,48.5,54%,46%,-4.5,-3.5,75%,25%,50%,50%,201812GreenBayMinnesota,201812MinnesotaGreenBay
554,1108,2018,12,True,Tennessee,Houston,41,42.5,30%,70%,-6.5,-3.5,74%,26%,35%,65%,201812TennesseeHouston,201812HoustonTennessee
555,1110,2018,13,True,NewOrleans,Dallas,-7,-7.5,69%,31%,51.5,51.5,69%,31%,44%,56%,201813NewOrleansDallas,201813DallasNewOrleans
556,1112,2018,13,True,Indianapolis,Jacksonville,-3,-4.5,68%,32%,48.5,45.5,26%,74%,62%,38%,201813IndianapolisJacksonville,201813JacksonvilleIndianapolis
557,1114,2018,13,True,LAChargers,Pittsburgh,52.5,53.5,32%,68%,-3.5,-3,79%,21%,40%,60%,201813LAChargersPittsburgh,201813PittsburghLAChargers
558,1116,2018,13,True,Carolina,TampaBay,-4,-3.5,65%,35%,55.5,52,60%,40%,87%,13%,201813CarolinaTampaBay,201813TampaBayCarolina
559,1118,2018,13,True,Baltimore,Atlanta,,46.5,34%,66%,,-2.5,69%,31%,29%,71%,201813BaltimoreAtlanta,201813AtlantaBaltimore
560,1120,2018,13,True,Cleveland,Houston,,48,39%,61%,,-5,83%,17%,27%,73%,201813ClevelandHouston,201813HoustonCleveland
561,1122,2018,13,True,Buffalo,Miami,,40,44%,56%,,-3.5,56%,44%,50%,50%,201813BuffaloMiami,201813MiamiBuffalo
562,1124,2018,13,True,Chicago,NYGiants,,-3.5,51%,49%,,43.5,38%,62%,51%,49%,201813ChicagoNYGiants,201813NYGiantsChicago
563,1126,2018,13,True,Denver,Cincinnati,,-4,66%,34%,,45,66%,34%,52%,48%,201813DenverCincinnati,201813CincinnatiDenver
564,1128,2018,13,True,LARams,Detroit,-9,-10,73%,27%,54.5,54,53%,47%,60%,40%,201813LARamsDetroit,201813DetroitLARams
565,1130,2018,13,True,Arizona,GreenBay,,41,35%,65%,,-13.5,60%,40%,53%,47%,201813ArizonaGreenBay,201813GreenBayArizona
566,1132,2018,13,True,KansasCity,Oakland,-15,-14,73%,27%,56.5,53.5,38%,62%,34%,66%,201813KansasCityOakland,201813OaklandKansasCity
567,1134,2018,13,True,NYJets,Tennessee,41,40.5,63%,37%,-9.5,-9.5,76%,24%,76%,24%,201813NYJetsTennessee,201813TennesseeNYJets
568,1136,2018,13,True,Minnesota,NewEngland,,50,42%,58%,,-6,77%,23%,55%,45%,201813MinnesotaNewEngland,201813NewEnglandMinnesota
569,1138,2018,13,True,SanFrancisco,Seattle,43.5,45,42%,58%,-11,-9.5,17%,83%,8%,92%,201813SanFranciscoSeattle,201813SeattleSanFrancisco
570,1140,2018,13,True,Washington,Philadelphia,,45,35%,65%,,-5.5,62%,38%,33%,67%,201813WashingtonPhiladelphia,201813PhiladelphiaWashington
571,1142,2018,14,True,Jacksonville,Tennessee,38,37,38%,62%,-4.5,-5.5,52%,48%,54%,46%,201814JacksonvilleTennessee,201814TennesseeJacksonville
572,1144,2018,14,True,Baltimore,KansasCity,,49,32%,68%,,-6.5,57%,43%,37%,63%,201814BaltimoreKansasCity,201814KansasCityBaltimore
573,1146,2018,14,True,Indianapolis,Houston,49,49,55%,45%,-4.5,-4,81%,19%,24%,76%,201814IndianapolisHouston,201814HoustonIndianapolis
574,1148,2018,14,True,Carolina,Cleveland,,-1,58%,42%,,48,72%,28%,65%,35%,201814CarolinaCleveland,201814ClevelandCarolina
575,1150,2018,14,True,Atlanta,GreenBay,,50.5,30%,70%,,-4,70%,30%,75%,25%,201814AtlantaGreenBay,201814GreenBayAtlanta
576,1152,2018,14,True,NewOrleans,TampaBay,,-9.5,78%,22%,,55,63%,37%,68%,32%,201814NewOrleansTampaBay,201814TampaBayNewOrleans
577,1154,2018,14,True,NYJets,Buffalo,38.5,37,38%,62%,-3.5,-4.5,67%,33%,69%,31%,201814NYJetsBuffalo,201814BuffaloNYJets
578,1156,2018,14,True,NewEngland,Miami,,-9,62%,38%,,49.5,55%,45%,41%,59%,201814NewEnglandMiami,201814MiamiNewEngland
579,1158,2018,14,True,LARams,Chicago,,-3,58%,42%,,50.5,45%,55%,50%,50%,201814LARamsChicago,201814ChicagoLARams
580,1160,2018,14,True,NYGiants,Washington,42.5,-3,73%,27%,-1,40,52%,48%,62%,38%,201814NYGiantsWashington,201814WashingtonNYGiants
581,1162,2018,14,True,Denver,SanFrancisco,,-3,66%,34%,,45.5,80%,20%,68%,32%,201814DenverSanFrancisco,201814SanFranciscoDenver
582,1164,2018,14,True,Cincinnati,LAChargers,,48.5,42%,58%,,-16.5,78%,22%,33%,67%,201814CincinnatiLAChargers,201814LAChargersCincinnati
583,1166,2018,14,True,Detroit,Arizona,,-2.5,52%,48%,,40,80%,20%,57%,43%,201814DetroitArizona,201814ArizonaDetroit
584,1168,2018,14,True,Philadelphia,Dallas,43,45.5,41%,59%,-4,-3.5,55%,45%,67%,33%,201814PhiladelphiaDallas,201814DallasPhiladelphia
585,1170,2018,14,True,Pittsburgh,Oakland,,-10,42%,58%,,51,47%,53%,33%,67%,201814PittsburghOakland,201814OaklandPittsburgh
586,1172,2018,14,True,Minnesota,Seattle,,45.5,35%,65%,,-3,66%,34%,46%,54%,201814MinnesotaSeattle,201814SeattleMinnesota
587,1174,2018,15,True,LAChargers,KansasCity,56.5,54.5,40%,60%,-3.5,-3.5,62%,38%,49%,51%,201815LAChargersKansasCity,201815KansasCityLAChargers
588,1176,2018,15,True,Houston,NYJets,-6.5,-7,66%,34%,42.5,44.5,64%,36%,68%,32%,201815HoustonNYJets,201815NYJetsHouston
589,1178,2018,15,True,Cleveland,Denver,,47,38%,62%,,-1.5,53%,47%,34%,66%,201815ClevelandDenver,201815DenverCleveland
590,1180,2018,15,True,Miami,Minnesota,,45,42%,58%,,-7.5,44%,56%,50%,50%,201815MiamiMinnesota,201815MinnesotaMiami
591,1182,2018,15,True,Oakland,Cincinnati,,46,60%,40%,,-3,60%,40%,64%,36%,201815OaklandCincinnati,201815CincinnatiOakland
592,1184,2018,15,True,TampaBay,Baltimore,,44.5,50%,50%,,-8.5,45%,55%,37%,63%,201815TampaBayBaltimore,201815BaltimoreTampaBay
593,1186,2018,15,True,Dallas,Indianapolis,,47,55%,45%,,-3,63%,37%,74%,26%,201815DallasIndianapolis,201815IndianapolisDallas
594,1188,2018,15,True,Detroit,Buffalo,PK,39.5,33%,67%,38,-2.5,63%,37%,39%,61%,201815DetroitBuffalo,201815BuffaloDetroit
595,1190,2018,15,True,GreenBay,Chicago,,46.5,43%,57%,,-5.5,50%,50%,53%,47%,201815GreenBayChicago,201815ChicagoGreenBay
596,1192,2018,15,True,Tennessee,NYGiants,,-2.5,60%,40%,,42,58%,42%,55%,45%,201815TennesseeNYGiants,201815NYGiantsTennessee
597,1194,2018,15,True,Washington,Jacksonville,36,36.5,30%,70%,-8.5,-7,21%,79%,70%,30%,201815WashingtonJacksonville,201815JacksonvilleWashington
598,1196,2018,15,True,Arizona,Atlanta,,43.5,35%,65%,,-9,73%,27%,64%,36%,201815ArizonaAtlanta,201815AtlantaArizona
599,1198,2018,15,True,Seattle,SanFrancisco,,-4,66%,34%,,44,59%,41%,64%,36%,201815SeattleSanFrancisco,201815SanFranciscoSeattle
600,1200,2018,15,True,NewEngland,Pittsburgh,-1.5,-2.5,70%,30%,49.5,55,67%,33%,61%,39%,201815NewEnglandPittsburgh,201815PittsburghNewEngland
601,1202,2018,15,True,Philadelphia,LARams,54,52.5,46%,54%,-9.5,-13.5,75%,25%,45%,55%,201815PhiladelphiaLARams,201815LARamsPhiladelphia
602,1204,2018,15,True,NewOrleans,Carolina,-7,-6,60%,40%,54,50.5,69%,31%,36%,64%,201815NewOrleansCarolina,201815CarolinaNewOrleans
603,1206,2018,16,True,Washington,Tennessee,37,38,41%,59%,-10,-11,49%,51%,47%,53%,201816WashingtonTennessee,201816TennesseeWashington
604,1208,2018,16,True,Baltimore,LAChargers,45,42.5,30%,70%,-5.5,-4,43%,57%,32%,68%,201816BaltimoreLAChargers,201816LAChargersBaltimore
605,1210,2018,16,True,TampaBay,Dallas,46,48,28%,72%,-7,-7,42%,58%,13%,87%,201816TampaBayDallas,201816DallasTampaBay
606,1212,2018,16,True,Buffalo,NewEngland,45.5,45,27%,73%,-10.5,-13.5,60%,40%,59%,41%,201816BuffaloNewEngland,201816NewEnglandBuffalo
607,1214,2018,16,True,Atlanta,Carolina,50.5,-3,42%,58%,-3.5,46.5,33%,67%,36%,64%,201816AtlantaCarolina,201816CarolinaAtlanta
608,1216,2018,16,True,Jacksonville,Miami,39.5,39.5,23%,77%,-4,-3,17%,83%,76%,24%,201816JacksonvilleMiami,201816MiamiJacksonville
609,1218,2018,16,True,NYGiants,Indianapolis,47,48,48%,52%,-9.5,-9.5,68%,32%,57%,43%,201816NYGiantsIndianapolis,201816IndianapolisNYGiants
610,1220,2018,16,True,Houston,Philadelphia,PK,47,42%,58%,45,-2,63%,37%,26%,74%,201816HoustonPhiladelphia,201816PhiladelphiaHouston
611,1222,2018,16,True,Minnesota,Detroit,-4.5,-6.5,63%,37%,43,42,39%,61%,57%,43%,201816MinnesotaDetroit,201816DetroitMinnesota
612,1224,2018,16,True,GreenBay,NYJets,-3,-3,57%,43%,45,47,60%,40%,66%,34%,201816GreenBayNYJets,201816NYJetsGreenBay
613,1226,2018,16,True,Cincinnati,Cleveland,46.5,44,55%,45%,-7,-9.5,57%,43%,65%,35%,201816CincinnatiCleveland,201816ClevelandCincinnati
614,1228,2018,16,True,LARams,Arizona,-15.5,-14,54%,46%,47.5,43.5,38%,62%,43%,57%,201816LARamsArizona,201816ArizonaLARams
615,1230,2018,16,True,Chicago,SanFrancisco,-4,-3.5,59%,41%,43,44,57%,43%,63%,37%,201816ChicagoSanFrancisco,201816SanFranciscoChicago
616,1232,2018,16,True,Pittsburgh,NewOrleans,56,53.5,33%,67%,-6.5,-6.5,73%,27%,78%,22%,201816PittsburghNewOrleans,201816NewOrleansPittsburgh
617,1234,2018,16,True,KansasCity,Seattle,-2.5,-1,51%,49%,54,54.5,64%,36%,42%,58%,201816KansasCitySeattle,201816SeattleKansasCity
618,1236,2018,16,True,Denver,Oakland,-3,-2.5,42%,58%,45,42.5,62%,38%,51%,49%,201816DenverOakland,201816OaklandDenver
619,1238,2018,17,True,Dallas,NYGiants,42.5,38.5,39%,61%,-7,-7,59%,41%,90%,10%,201817DallasNYGiants,201817NYGiantsDallas
620,1240,2018,17,True,Oakland,KansasCity,54,53.5,31%,69%,-14.5,-14,49%,51%,28%,72%,201817OaklandKansasCity,201817KansasCityOakland
621,1242,2018,17,True,Carolina,NewOrleans,45,41.5,35%,65%,-9,-7.5,35%,65%,33%,67%,201817CarolinaNewOrleans,201817NewOrleansCarolina
622,1244,2018,17,True,NYJets,NewEngland,48,47,49%,51%,-14.5,-14,35%,65%,30%,70%,201817NYJetsNewEngland,201817NewEnglandNYJets
623,1246,2018,17,True,Philadelphia,Washington,-7.5,-6,60%,40%,42.5,42.5,69%,31%,67%,33%,201817PhiladelphiaWashington,201817WashingtonPhiladelphia
624,1248,2018,17,True,Detroit,GreenBay,44.5,44.5,25%,75%,-9,-7.5,59%,41%,15%,85%,201817DetroitGreenBay,201817GreenBayDetroit
625,1250,2018,17,True,Jacksonville,Houston,40.5,39.5,29%,71%,-10,-7,36%,64%,14%,86%,201817JacksonvilleHouston,201817HoustonJacksonville
626,1252,2018,17,True,Cleveland,Baltimore,41.5,40.5,65%,35%,-7,-7,75%,25%,53%,47%,201817ClevelandBaltimore,201817BaltimoreCleveland
627,1254,2018,17,True,Atlanta,TampaBay,-1,-2.5,55%,45%,49.5,52,71%,29%,71%,29%,201817AtlantaTampaBay,201817TampaBayAtlanta
628,1256,2018,17,True,Miami,Buffalo,38,39.5,39%,61%,-3.5,-5.5,33%,67%,84%,16%,201817MiamiBuffalo,201817BuffaloMiami
629,1258,2018,17,True,Indianapolis,Tennessee,-2.5,-5,60%,40%,44,42.5,45%,55%,64%,36%,201817IndianapolisTennessee,201817TennesseeIndianapolis
630,1260,2018,17,True,Cincinnati,Pittsburgh,48,45.5,45%,55%,-17,-13.5,68%,32%,38%,62%,201817CincinnatiPittsburgh,201817PittsburghCincinnati
631,1262,2018,17,True,Chicago,Minnesota,41.5,40,44%,56%,-7,-6,22%,78%,53%,47%,201817ChicagoMinnesota,201817MinnesotaChicago
632,1264,2018,17,True,LAChargers,Denver,-7,-7,62%,38%,41.5,43.5,64%,36%,50%,50%,201817LAChargersDenver,201817DenverLAChargers
633,1266,2018,17,True,Arizona,Seattle,39.5,40,25%,75%,-14.5,-15,65%,35%,63%,37%,201817ArizonaSeattle,201817SeattleArizona
634,1268,2018,17,True,SanFrancisco,LARams,50,50,31%,69%,-7.5,-10.5,34%,66%,57%,43%,201817SanFranciscoLARams,201817LARamsSanFrancisco
635,1270,2018,18,True,Indianapolis,Houston,47.5,49,49%,51%,-2,-1.5,60%,40%,53%,47%,201818IndianapolisHouston,201818HoustonIndianapolis
636,1272,2018,18,True,Seattle,Dallas,41.5,43.5,48%,52%,-2.5,-2.5,65%,35%,41%,59%,201818SeattleDallas,201818DallasSeattle
637,1274,2018,18,True,LAChargers,Baltimore,42,42.5,76%,24%,-2.5,-2.5,64%,36%,61%,39%,201818LAChargersBaltimore,201818BaltimoreLAChargers
638,1276,2018,18,True,Philadelphia,Chicago,42,42,48%,52%,-6,-6.5,60%,40%,67%,33%,201818PhiladelphiaChicago,201818ChicagoPhiladelphia
639,1278,2018,19,True,Indianapolis,KansasCity,56,55,55%,45%,-4.5,-4.5,52%,48%,58%,42%,201819IndianapolisKansasCity,201819KansasCityIndianapolis
640,1280,2018,19,True,Dallas,LARams,49,48,47%,53%,-7,-7,63%,37%,80%,20%,201819DallasLARams,201819LARamsDallas
641,1282,2018,19,True,LAChargers,NewEngland,47,47.5,50%,50%,-4.5,-4,66%,34%,60%,40%,201819LAChargersNewEngland,201819NewEnglandLAChargers
642,1284,2018,19,True,Philadelphia,NewOrleans,51,52.5,43%,57%,-8,-8.5,78%,22%,59%,41%,201819PhiladelphiaNewOrleans,201819NewOrleansPhiladelphia
643,1286,2018,20,True,LARams,NewOrleans,57,55,51%,49%,-3.5,-3,45%,55%,46%,54%,201820LARamsNewOrleans,201820NewOrleansLARams
644,1288,2018,20,True,NewEngland,KansasCity,58,56.5,41%,59%,-3,-3,55%,45%,61%,39%,201820NewEnglandKansasCity,201820KansasCityNewEngland
645,1290,2018,21,True,AFC,NFC,PK,PK,54%,46%,59.5,55,78%,22%,85%,15%,201821AFCNFC,201821NFCAFC
646,1292,2018,22,True,NewEngland,LARams,PK,-2.5,64%,36%,57.5,56,55%,45%,63%,37%,201822NewEnglandLARams,201822LARamsNewEngland
647,1294,2017,1,True,KansasCity,NewEngland,50.0,48,37%,63%,-8,-8,59%,41%,27%,73%,20171KansasCityNewEngland,20171NewEnglandKansasCity
648,1296,2017,1,True,NYJets,Buffalo,42.0,41.5,40%,60%,-6.5,-7.5,51%,49%,77%,23%,20171NYJetsBuffalo,20171BuffaloNYJets
649,1298,2017,1,True,Atlanta,Chicago,-6,-7,78%,22%,51.0,48,51%,49%,81%,19%,20171AtlantaChicago,20171ChicagoAtlanta
650,1300,2017,1,True,Jacksonville,Houston,42,38,26%,74%,-4.5,-6,57%,43%,28%,72%,20171JacksonvilleHouston,20171HoustonJacksonville
651,1302,2017,1,True,Philadelphia,Washington,48,-1,62%,38%,-2.5,49.5,83%,17%,54%,46%,20171PhiladelphiaWashington,20171WashingtonPhiladelphia
652,1304,2017,1,True,Arizona,Detroit,49.5,-2,66%,34%,-2.5,48.5,82%,18%,42%,58%,20171ArizonaDetroit,20171DetroitArizona
653,1306,2017,1,True,Oakland,Tennessee,-1,50.5,59%,41%,53,-2.5,83%,17%,74%,26%,20171OaklandTennessee,20171TennesseeOakland
654,1308,2017,1,True,TampaBay,Miami,48,-2.5,65%,35%,-2,41.5,34%,66%,42%,58%,20171TampaBayMiami,20171MiamiTampaBay
655,1310,2017,1,True,Baltimore,Cincinnati,44,41.5,32%,68%,-1,-3,67%,33%,40%,60%,20171BaltimoreCincinnati,20171CincinnatiBaltimore
656,1312,2017,1,True,Pittsburgh,Cleveland,-9.5,-10,69%,31%,47.5,47,37%,63%,62%,38%,20171PittsburghCleveland,20171ClevelandPittsburgh
657,1314,2017,1,True,Indianapolis,LARams,-3.5,41.5,22%,78%,48,-3.5,42%,58%,38%,62%,20171IndianapolisLARams,20171LARamsIndianapolis
658,1316,2017,1,True,Seattle,GreenBay,50.5,50,31%,69%,-3,-3,67%,33%,49%,51%,20171SeattleGreenBay,20171GreenBaySeattle
659,1318,2017,1,True,Carolina,SanFrancisco,-4,-5,77%,23%,49,45,56%,44%,64%,36%,20171CarolinaSanFrancisco,20171SanFranciscoCarolina
660,1320,2017,1,True,NYGiants,Dallas,50.5,46.5,46%,54%,-6,-6,69%,31%,64%,36%,20171NYGiantsDallas,20171DallasNYGiants
661,1322,2017,1,True,NewOrleans,Minnesota,48.5,47.5,50%,50%,-3.5,-3,60%,40%,65%,35%,20171NewOrleansMinnesota,20171MinnesotaNewOrleans
662,1324,2017,1,True,LAChargers,Denver,44.5,41.5,46%,54%,-4,-3,53%,47%,62%,38%,20171LAChargersDenver,20171DenverLAChargers
663,1326,2017,2,True,Houston,Cincinnati,,38.5,49%,51%,,-5.5,57%,43%,59%,41%,20172HoustonCincinnati,20172CincinnatiHouston
664,1328,2017,2,True,Tennessee,Jacksonville,,-1.5,76%,24%,,41.5,71%,29%,47%,53%,20172TennesseeJacksonville,20172JacksonvilleTennessee
665,1330,2017,2,True,Cleveland,Baltimore,41,39.5,45%,55%,-7.5,-7.5,29%,71%,24%,76%,20172ClevelandBaltimore,20172BaltimoreCleveland
666,1332,2017,2,True,Buffalo,Carolina,42,43.5,35%,65%,-7.5,-6.5,66%,34%,57%,43%,20172BuffaloCarolina,20172CarolinaBuffalo
667,1334,2017,2,True,NewEngland,NewOrleans,-6,-6,74%,26%,53.5,55,82%,18%,76%,24%,20172NewEnglandNewOrleans,20172NewOrleansNewEngland
668,1336,2017,2,True,Arizona,Indianapolis,-7.5,-7,75%,25%,44.5,44,35%,65%,42%,58%,20172ArizonaIndianapolis,20172IndianapolisArizona
669,1338,2017,2,True,Philadelphia,KansasCity,47.5,47,40%,60%,-4.5,-4.5,76%,24%,53%,47%,20172PhiladelphiaKansasCity,20172KansasCityPhiladelphia
670,1340,2017,2,True,Minnesota,Pittsburgh,45,43,44%,56%,-7,-8.5,51%,49%,38%,62%,20172MinnesotaPittsburgh,20172PittsburghMinnesota
671,1342,2017,2,True,Chicago,TampaBay,,44,36%,64%,,-7,65%,35%,58%,42%,20172ChicagoTampaBay,20172TampaBayChicago
672,1344,2017,2,True,Miami,LAChargers,44.5,46.5,44%,56%,-4,-3.5,77%,23%,37%,63%,20172MiamiLAChargers,20172LAChargersMiami
673,1346,2017,2,True,NYJets,Oakland,43.5,43.5,20%,80%,-14,-14,54%,46%,39%,61%,20172NYJetsOakland,20172OaklandNYJets
674,1348,2017,2,True,Washington,LARams,46,46.5,59%,41%,-2.5,-3,49%,51%,82%,18%,20172WashingtonLARams,20172LARamsWashington
675,1350,2017,2,True,Dallas,Denver,,-2.5,77%,23%,,44,58%,42%,66%,34%,20172DallasDenver,20172DenverDallas
676,1352,2017,2,True,SanFrancisco,Seattle,,41,22%,78%,,-13.5,36%,64%,42%,58%,20172SanFranciscoSeattle,20172SeattleSanFrancisco
677,1354,2017,2,True,GreenBay,Atlanta,53.5,55,42%,58%,-2,-3,71%,29%,60%,40%,20172GreenBayAtlanta,20172AtlantaGreenBay
678,1356,2017,2,True,Detroit,NYGiants,43.5,42.5,43%,57%,-4.5,-3,72%,28%,50%,50%,20172DetroitNYGiants,20172NYGiantsDetroit
679,1358,2017,3,True,LARams,SanFrancisco,-3,-3,70%,30%,42,40,38%,62%,59%,41%,20173LARamsSanFrancisco,20173SanFranciscoLARams
680,1360,2017,3,True,Baltimore,Jacksonville,-4.5,-3,73%,27%,40.5,38.5,53%,47%,64%,36%,20173BaltimoreJacksonville,20173JacksonvilleBaltimore
681,1362,2017,3,True,Cleveland,Indianapolis,,-1,47%,53%,,42,54%,46%,39%,61%,20173ClevelandIndianapolis,20173IndianapolisCleveland
682,1364,2017,3,True,Pittsburgh,Chicago,-7.5,-7,66%,34%,45.5,43.5,59%,41%,83%,17%,20173PittsburghChicago,20173ChicagoPittsburgh
683,1366,2017,3,True,Miami,NYJets,-6.5,-5.5,60%,40%,41.5,43,60%,40%,57%,43%,20173MiamiNYJets,20173NYJetsMiami
684,1368,2017,3,True,Denver,Buffalo,,-3.5,74%,26%,,39.5,33%,67%,65%,35%,20173DenverBuffalo,20173BuffaloDenver
685,1370,2017,3,True,Houston,NewEngland,43.5,44.5,25%,75%,-13,-13.5,71%,29%,48%,52%,20173HoustonNewEngland,20173NewEnglandHouston
686,1372,2017,3,True,NewOrleans,Carolina,49,46.5,56%,44%,-6,-5.5,71%,29%,73%,27%,20173NewOrleansCarolina,20173CarolinaNewOrleans
687,1374,2017,3,True,TampaBay,Minnesota,PK,-1,77%,23%,41,41,53%,47%,62%,38%,20173TampaBayMinnesota,20173MinnesotaTampaBay
688,1376,2017,3,True,Atlanta,Detroit,,-3,70%,30%,,51,85%,15%,54%,46%,20173AtlantaDetroit,20173DetroitAtlanta
689,1378,2017,3,True,NYGiants,Philadelphia,,42.5,46%,54%,,-5.5,64%,36%,68%,32%,20173NYGiantsPhiladelphia,20173PhiladelphiaNYGiants
690,1380,2017,3,True,Seattle,Tennessee,43.5,41.5,49%,51%,-1,-2.5,56%,44%,53%,47%,20173SeattleTennessee,20173TennesseeSeattle
691,1382,2017,3,True,KansasCity,LAChargers,-3,-3,62%,38%,45.5,48,79%,21%,37%,63%,20173KansasCityLAChargers,20173LAChargersKansasCity
692,1384,2017,3,True,Cincinnati,GreenBay,,47.5,18%,82%,,-7,70%,30%,25%,75%,20173CincinnatiGreenBay,20173GreenBayCincinnati
693,1386,2017,3,True,Oakland,Washington,,-3.5,69%,31%,,53.5,64%,36%,68%,32%,20173OaklandWashington,20173WashingtonOakland
694,1388,2017,3,True,Dallas,Arizona,-3.5,-3,64%,36%,47.5,46.5,67%,33%,64%,36%,20173DallasArizona,20173ArizonaDallas
695,1390,2017,4,True,Chicago,GreenBay,45.5,44.5,33%,67%,-7.5,-7,67%,33%,28%,72%,20174ChicagoGreenBay,20174GreenBayChicago
696,1392,2017,4,True,NewOrleans,Miami,,-4,69%,31%,,52,62%,38%,62%,38%,20174NewOrleansMiami,20174MiamiNewOrleans
697,1394,2017,4,True,Carolina,NewEngland,,48,26%,74%,,-9.5,82%,18%,37%,63%,20174CarolinaNewEngland,20174NewEnglandCarolina
