,index,Season,Week,Include,Team 1,Team 2,Team 1 Final,Team 2 Final,Total Final,Game ID 1,Game ID 2
460,920,2017,12,True,Minnesota,Detroit,30.0,23.0,53.0,201712MinnesotaDetroit,201712DetroitMinnesota
461,922,2017,12,True,LAChargers,Dallas,28.0,6.0,34.0,201712LAChargersDallas,201712DallasLAChargers
462,924,2017,12,True,NYGiants,Washington,10.0,20.0,30.0,201712NYGiantsWashington,201712WashingtonNYGiants
463,926,2017,12,True,TampaBay,Atlanta,20.0,34.0,54.0,201712TampaBayAtlanta,201712AtlantaTampaBay
464,928,2017,12,True,Buffalo,KansasCity,16.0,10.0,26.0,201712BuffaloKansasCity,201712KansasCityBuffalo
465,930,2017,12,True,Carolina,NYJets,35.0,27.0,62.0,201712CarolinaNYJets,201712NYJetsCarolina
466,932,2017,12,True,Chicago,Philadelphia,3.0,31.0,34.0,201712ChicagoPhiladelphia,201712PhiladelphiaChicago
467,934,2017,12,True,Cleveland,Cincinnati,16.0,30.0,46.0,201712ClevelandCincinnati,201712CincinnatiCleveland
468,936,2017,12,True,Tennessee,Indianapolis,20.0,16.0,36.0,201712TennesseeIndianapolis,201712IndianapolisTennessee
469,938,2017,12,True,Miami,NewEngland,17.0,35.0,52.0,201712MiamiNewEngland,201712NewEnglandMiami
470,940,2017,12,True,Seattle,SanFrancisco,24.0,13.0,37.0,201712SeattleSanFrancisco,201712SanFranciscoSeattle
471,942,2017,12,True,Jacksonville,Arizona,24.0,27.0,51.0,201712JacksonvilleArizona,201712ArizonaJacksonville
472,944,2017,12,True,Denver,Oakland,14.0,21.0,35.0,201712DenverOakland,201712OaklandDenver
473,946,2017,12,True,NewOrleans,LARams,20.0,26.0,46.0,201712NewOrleansLARams,201712LARamsNewOrleans
474,948,2017,12,True,GreenBay,Pittsburgh,28.0,31.0,59.0,201712GreenBayPittsburgh,201712PittsburghGreenBay
475,950,2017,12,True,Houston,Baltimore,16.0,23.0,39.0,201712HoustonBaltimore,201712BaltimoreHouston
476,952,2017,13,True,Washington,Dallas,14.0,38.0,52.0,201713WashingtonDallas,201713DallasWashington
477,954,2017,13,True,Minnesota,Atlanta,14.0,9.0,23.0,201713MinnesotaAtlanta,201713AtlantaMinnesota
478,956,2017,13,True,Detroit,Baltimore,20.0,44.0,64.0,201713DetroitBaltimore,201713BaltimoreDetroit
479,958,2017,13,True,NewEngland,Buffalo,23.0,3.0,26.0,201713NewEnglandBuffalo,201713BuffaloNewEngland
480,960,2017,13,True,SanFrancisco,Chicago,15.0,14.0,29.0,201713SanFranciscoChicago,201713ChicagoSanFrancisco
481,962,2017,13,True,Denver,Miami,9.0,35.0,44.0,201713DenverMiami,201713MiamiDenver
482,964,2017,13,True,TampaBay,GreenBay,20.0,26.0,46.0,201713TampaBayGreenBay,201713GreenBayTampaBay
483,966,2017,13,True,Houston,Tennessee,13.0,24.0,37.0,201713HoustonTennessee,201713TennesseeHouston
484,968,2017,13,True,Indianapolis,Jacksonville,10.0,30.0,40.0,201713IndianapolisJacksonville,201713JacksonvilleIndianapolis
485,970,2017,13,True,KansasCity,NYJets,31.0,38.0,69.0,201713KansasCityNYJets,201713NYJetsKansasCity
486,972,2017,13,True,Cleveland,LAChargers,10.0,19.0,29.0,201713ClevelandLAChargers,201713LAChargersCleveland
487,974,2017,13,True,LARams,Arizona,32.0,16.0,48.0,201713LARamsArizona,201713ArizonaLARams
488,976,2017,13,True,Carolina,NewOrleans,21.0,31.0,52.0,201713CarolinaNewOrleans,201713NewOrleansCarolina
489,978,2017,13,True,NYGiants,Oakland,17.0,24.0,41.0,201713NYGiantsOakland,201713OaklandNYGiants
490,980,2017,13,True,Philadelphia,Seattle,10.0,24.0,34.0,201713PhiladelphiaSeattle,201713SeattlePhiladelphia
491,982,2017,13,True,Pittsburgh,Cincinnati,23.0,20.0,43.0,201713PittsburghCincinnati,201713CincinnatiPittsburgh
492,984,2017,14,True,NewOrleans,Atlanta,17.0,20.0,37.0,201714NewOrleansAtlanta,201714AtlantaNewOrleans
493,986,2017,14,True,Indianapolis,Buffalo,7.0,13.0,20.0,201714IndianapolisBuffalo,201714BuffaloIndianapolis
494,988,2017,14,True,Minnesota,Carolina,24.0,31.0,55.0,201714MinnesotaCarolina,201714CarolinaMinnesota
495,990,2017,14,True,Chicago,Cincinnati,33.0,7.0,40.0,201714ChicagoCincinnati,201714CincinnatiChicago
496,992,2017,14,True,GreenBay,Cleveland,27.0,21.0,48.0,201714GreenBayCleveland,201714ClevelandGreenBay
497,994,2017,14,True,Dallas,NYGiants,30.0,10.0,40.0,201714DallasNYGiants,201714NYGiantsDallas
498,996,2017,14,True,Detroit,TampaBay,24.0,21.0,45.0,201714DetroitTampaBay,201714TampaBayDetroit
499,998,2017,14,True,SanFrancisco,Houston,26.0,16.0,42.0,201714SanFranciscoHouston,201714HoustonSanFrancisco
500,1000,2017,14,True,Oakland,KansasCity,15.0,26.0,41.0,201714OaklandKansasCity,201714KansasCityOakland
501,1002,2017,14,True,Tennessee,Arizona,7.0,12.0,19.0,201714TennesseeArizona,201714ArizonaTennessee
502,1004,2017,14,True,NYJets,Denver,0.0,23.0,23.0,201714NYJetsDenver,201714DenverNYJets
503,1006,2017,14,True,Washington,LAChargers,13.0,30.0,43.0,201714WashingtonLAChargers,201714LAChargersWashington
504,1008,2017,14,True,Seattle,Jacksonville,24.0,30.0,54.0,201714SeattleJacksonville,201714JacksonvilleSeattle
505,1010,2017,14,True,Philadelphia,LARams,43.0,35.0,78.0,201714PhiladelphiaLARams,201714LARamsPhiladelphia
506,1012,2017,14,True,Baltimore,Pittsburgh,38.0,39.0,77.0,201714BaltimorePittsburgh,201714PittsburghBaltimore
507,1014,2017,14,True,NewEngland,Miami,20.0,27.0,47.0,201714NewEnglandMiami,201714MiamiNewEngland
508,1016,2017,15,True,Denver,Indianapolis,25.0,13.0,38.0,201715DenverIndianapolis,201715IndianapolisDenver
509,1018,2017,15,True,Chicago,Detroit,10.0,20.0,30.0,201715ChicagoDetroit,201715DetroitChicago
510,1020,2017,15,True,LAChargers,KansasCity,13.0,30.0,43.0,201715LAChargersKansasCity,201715KansasCityLAChargers
511,1022,2017,15,True,Arizona,Washington,15.0,20.0,35.0,201715ArizonaWashington,201715WashingtonArizona
512,1024,2017,15,True,Baltimore,Cleveland,27.0,10.0,37.0,201715BaltimoreCleveland,201715ClevelandBaltimore
513,1026,2017,15,True,Miami,Buffalo,16.0,24.0,40.0,201715MiamiBuffalo,201715BuffaloMiami
514,1028,2017,15,True,GreenBay,Carolina,24.0,31.0,55.0,201715GreenBayCarolina,201715CarolinaGreenBay
515,1030,2017,15,True,Cincinnati,Minnesota,7.0,34.0,41.0,201715CincinnatiMinnesota,201715MinnesotaCincinnati
516,1032,2017,15,True,Houston,Jacksonville,7.0,45.0,52.0,201715HoustonJacksonville,201715JacksonvilleHouston
517,1034,2017,15,True,NYJets,NewOrleans,19.0,31.0,50.0,201715NYJetsNewOrleans,201715NewOrleansNYJets
518,1036,2017,15,True,Philadelphia,NYGiants,34.0,29.0,63.0,201715PhiladelphiaNYGiants,201715NYGiantsPhiladelphia
519,1038,2017,15,True,LARams,Seattle,42.0,7.0,49.0,201715LARamsSeattle,201715SeattleLARams
520,1040,2017,15,True,NewEngland,Pittsburgh,27.0,24.0,51.0,201715NewEnglandPittsburgh,201715PittsburghNewEngland
521,1042,2017,15,True,Tennessee,SanFrancisco,23.0,25.0,48.0,201715TennesseeSanFrancisco,201715SanFranciscoTennessee
522,1044,2017,15,True,Dallas,Oakland,20.0,17.0,37.0,201715DallasOakland,201715OaklandDallas
523,1046,2017,15,True,Atlanta,TampaBay,24.0,21.0,45.0,201715AtlantaTampaBay,201715TampaBayAtlanta
524,1048,2017,16,True,Indianapolis,Baltimore,16.0,23.0,39.0,201716IndianapolisBaltimore,201716BaltimoreIndianapolis
525,1050,2017,16,True,Minnesota,GreenBay,16.0,0.0,16.0,201716MinnesotaGreenBay,201716GreenBayMinnesota
526,1052,2017,16,True,Atlanta,NewOrleans,13.0,23.0,36.0,201716AtlantaNewOrleans,201716NewOrleansAtlanta
527,1054,2017,16,True,Buffalo,NewEngland,16.0,37.0,53.0,201716BuffaloNewEngland,201716NewEnglandBuffalo
528,1056,2017,16,True,TampaBay,Carolina,19.0,22.0,41.0,201716TampaBayCarolina,201716CarolinaTampaBay
529,1058,2017,16,True,Cleveland,Chicago,3.0,20.0,23.0,201716ClevelandChicago,201716ChicagoCleveland
530,1060,2017,16,True,Detroit,Cincinnati,17.0,26.0,43.0,201716DetroitCincinnati,201716CincinnatiDetroit
531,1062,2017,16,True,Denver,Washington,11.0,27.0,38.0,201716DenverWashington,201716WashingtonDenver
532,1064,2017,16,True,Miami,KansasCity,13.0,29.0,42.0,201716MiamiKansasCity,201716KansasCityMiami
533,1066,2017,16,True,LAChargers,NYJets,14.0,7.0,21.0,201716LAChargersNYJets,201716NYJetsLAChargers
534,1068,2017,16,True,LARams,Tennessee,27.0,23.0,50.0,201716LARamsTennessee,201716TennesseeLARams
535,1070,2017,16,True,Jacksonville,SanFrancisco,33.0,44.0,77.0,201716JacksonvilleSanFrancisco,201716SanFranciscoJacksonville
536,1072,2017,16,True,NYGiants,Arizona,0.0,23.0,23.0,201716NYGiantsArizona,201716ArizonaNYGiants
537,1074,2017,16,True,Seattle,Dallas,21.0,12.0,33.0,201716SeattleDallas,201716DallasSeattle
538,1076,2017,16,True,Pittsburgh,Houston,34.0,6.0,40.0,201716PittsburghHouston,201716HoustonPittsburgh
539,1078,2017,16,True,Oakland,Philadelphia,10.0,19.0,29.0,201716OaklandPhiladelphia,201716PhiladelphiaOakland
540,1080,2017,17,True,Chicago,Minnesota,10.0,23.0,33.0,201717ChicagoMinnesota,201717MinnesotaChicago
541,1082,2017,17,True,Cleveland,Pittsburgh,24.0,28.0,52.0,201717ClevelandPittsburgh,201717PittsburghCleveland
542,1084,2017,17,True,Dallas,Philadelphia,6.0,0.0,6.0,201717DallasPhiladelphia,201717PhiladelphiaDallas
543,1086,2017,17,True,GreenBay,Detroit,11.0,35.0,46.0,201717GreenBayDetroit,201717DetroitGreenBay
544,1088,2017,17,True,Houston,Indianapolis,13.0,22.0,35.0,201717HoustonIndianapolis,201717IndianapolisHouston
545,1090,2017,17,True,NYJets,NewEngland,6.0,26.0,32.0,201717NYJetsNewEngland,201717NewEnglandNYJets
546,1092,2017,17,True,Washington,NYGiants,10.0,18.0,28.0,201717WashingtonNYGiants,201717NYGiantsWashington
547,1094,2017,17,True,Arizona,Seattle,26.0,24.0,50.0,201717ArizonaSeattle,201717SeattleArizona
548,1096,2017,17,True,Carolina,Atlanta,10.0,22.0,32.0,201717CarolinaAtlanta,201717AtlantaCarolina
549,1098,2017,17,True,Cincinnati,Baltimore,31.0,27.0,58.0,201717CincinnatiBaltimore,201717BaltimoreCincinnati
550,1100,2017,17,True,Buffalo,Miami,22.0,16.0,38.0,201717BuffaloMiami,201717MiamiBuffalo
551,1102,2017,17,True,KansasCity,Denver,27.0,24.0,51.0,201717KansasCityDenver,201717DenverKansasCity
552,1104,2017,17,True,Jacksonville,Tennessee,10.0,15.0,25.0,201717JacksonvilleTennessee,201717TennesseeJacksonville
553,1106,2017,17,True,Oakland,LAChargers,10.0,30.0,40.0,201717OaklandLAChargers,201717LAChargersOakland
554,1108,2017,17,True,SanFrancisco,LARams,34.0,13.0,47.0,201717SanFranciscoLARams,201717LARamsSanFrancisco
555,1110,2017,17,True,NewOrleans,TampaBay,24.0,31.0,55.0,201717NewOrleansTampaBay,201717TampaBayNewOrleans
556,1112,2018,1,True,Atlanta,Philadelphia,12.0,18.0,30.0,20181AtlantaPhiladelphia,20181PhiladelphiaAtlanta
557,1114,2018,1,True,Buffalo,Baltimore,3.0,47.0,50.0,20181BuffaloBaltimore,20181BaltimoreBuffalo
558,1116,2018,1,True,Cincinnati,Indianapolis,34.0,23.0,57.0,20181CincinnatiIndianapolis,20181IndianapolisCincinnati
559,1118,2018,1,True,Pittsburgh,Cleveland,21.0,21.0,42.0,20181PittsburghCleveland,20181ClevelandPittsburgh
560,1120,2018,1,True,Houston,NewEngland,20.0,27.0,47.0,20181HoustonNewEngland,20181NewEnglandHouston
561,1122,2018,1,True,Jacksonville,NYGiants,20.0,15.0,35.0,20181JacksonvilleNYGiants,20181NYGiantsJacksonville
562,1124,2018,1,True,Tennessee,Miami,20.0,27.0,47.0,20181TennesseeMiami,20181MiamiTennessee
563,1126,2018,1,True,SanFrancisco,Minnesota,16.0,24.0,40.0,20181SanFranciscoMinnesota,20181MinnesotaSanFrancisco
564,1128,2018,1,True,TampaBay,NewOrleans,48.0,40.0,88.0,20181TampaBayNewOrleans,20181NewOrleansTampaBay
565,1130,2018,1,True,KansasCity,LAChargers,38.0,28.0,66.0,20181KansasCityLAChargers,20181LAChargersKansasCity
566,1132,2018,1,True,Washington,Arizona,24.0,6.0,30.0,20181WashingtonArizona,20181ArizonaWashington
567,1134,2018,1,True,Dallas,Carolina,8.0,16.0,24.0,20181DallasCarolina,20181CarolinaDallas
568,1136,2018,1,True,Seattle,Denver,24.0,27.0,51.0,20181SeattleDenver,20181DenverSeattle
569,1138,2018,1,True,Chicago,GreenBay,23.0,24.0,47.0,20181ChicagoGreenBay,20181GreenBayChicago
570,1140,2018,1,True,NYJets,Detroit,48.0,17.0,65.0,20181NYJetsDetroit,20181DetroitNYJets
571,1142,2018,1,True,LARams,Oakland,33.0,13.0,46.0,20181LARamsOakland,20181OaklandLARams
572,1144,2018,2,True,Baltimore,Cincinnati,23.0,34.0,57.0,20182BaltimoreCincinnati,20182CincinnatiBaltimore
573,1146,2018,2,True,Carolina,Atlanta,24.0,31.0,55.0,20182CarolinaAtlanta,20182AtlantaCarolina
574,1148,2018,2,True,LAChargers,Buffalo,31.0,20.0,51.0,20182LAChargersBuffalo,20182BuffaloLAChargers
575,1150,2018,2,True,Cleveland,NewOrleans,18.0,21.0,39.0,20182ClevelandNewOrleans,20182NewOrleansCleveland
576,1152,2018,2,True,Minnesota,GreenBay,29.0,29.0,58.0,20182MinnesotaGreenBay,20182GreenBayMinnesota
577,1154,2018,2,True,Houston,Tennessee,17.0,20.0,37.0,20182HoustonTennessee,20182TennesseeHouston
578,1156,2018,2,True,Indianapolis,Washington,21.0,9.0,30.0,20182IndianapolisWashington,20182WashingtonIndianapolis
579,1158,2018,2,True,KansasCity,Pittsburgh,42.0,37.0,79.0,20182KansasCityPittsburgh,20182PittsburghKansasCity
580,1160,2018,2,True,Miami,NYJets,20.0,12.0,32.0,20182MiamiNYJets,20182NYJetsMiami
581,1162,2018,2,True,Philadelphia,TampaBay,21.0,27.0,48.0,20182PhiladelphiaTampaBay,20182TampaBayPhiladelphia
582,1164,2018,2,True,Arizona,LARams,0.0,34.0,34.0,20182ArizonaLARams,20182LARamsArizona
583,1166,2018,2,True,Detroit,SanFrancisco,27.0,30.0,57.0,20182DetroitSanFrancisco,20182SanFranciscoDetroit
584,1168,2018,2,True,Oakland,Denver,19.0,20.0,39.0,20182OaklandDenver,20182DenverOakland
585,1170,2018,2,True,NewEngland,Jacksonville,20.0,31.0,51.0,20182NewEnglandJacksonville,20182JacksonvilleNewEngland
586,1172,2018,2,True,NYGiants,Dallas,13.0,20.0,33.0,20182NYGiantsDallas,20182DallasNYGiants
587,1174,2018,2,True,Seattle,Chicago,17.0,24.0,41.0,20182SeattleChicago,20182ChicagoSeattle
588,1176,2018,3,True,NYJets,Cleveland,17.0,21.0,38.0,20183NYJetsCleveland,20183ClevelandNYJets
589,1178,2018,3,True,NewOrleans,Atlanta,43.0,37.0,80.0,20183NewOrleansAtlanta,20183AtlantaNewOrleans
590,1180,2018,3,True,Denver,Baltimore,14.0,27.0,41.0,20183DenverBaltimore,20183BaltimoreDenver
591,1182,2018,3,True,Buffalo,Minnesota,27.0,6.0,33.0,20183BuffaloMinnesota,20183MinnesotaBuffalo
592,1184,2018,3,True,Cincinnati,Carolina,21.0,31.0,52.0,20183CincinnatiCarolina,20183CarolinaCincinnati
593,1186,2018,3,True,GreenBay,Washington,17.0,31.0,48.0,20183GreenBayWashington,20183WashingtonGreenBay
594,1188,2018,3,True,NYGiants,Houston,27.0,22.0,49.0,20183NYGiantsHouston,20183HoustonNYGiants
595,1190,2018,3,True,Indianapolis,Philadelphia,16.0,20.0,36.0,20183IndianapolisPhiladelphia,20183PhiladelphiaIndianapolis
596,1192,2018,3,True,Tennessee,Jacksonville,9.0,6.0,15.0,20183TennesseeJacksonville,20183JacksonvilleTennessee
597,1194,2018,3,True,SanFrancisco,KansasCity,27.0,38.0,65.0,20183SanFranciscoKansasCity,20183KansasCitySanFrancisco
598,1196,2018,3,True,Oakland,Miami,20.0,28.0,48.0,20183OaklandMiami,20183MiamiOakland
599,1198,2018,3,True,LAChargers,LARams,23.0,35.0,58.0,20183LAChargersLARams,20183LARamsLAChargers
600,1200,2018,3,True,Chicago,Arizona,16.0,14.0,30.0,20183ChicagoArizona,20183ArizonaChicago
601,1202,2018,3,True,Dallas,Seattle,13.0,24.0,37.0,20183DallasSeattle,20183SeattleDallas
602,1204,2018,3,True,NewEngland,Detroit,10.0,26.0,36.0,20183NewEnglandDetroit,20183DetroitNewEngland
603,1206,2018,3,True,Pittsburgh,TampaBay,30.0,27.0,57.0,20183PittsburghTampaBay,20183TampaBayPittsburgh
604,1208,2018,4,True,Minnesota,LARams,31.0,38.0,69.0,20184MinnesotaLARams,20184LARamsMinnesota
605,1210,2018,4,True,Cincinnati,Atlanta,37.0,36.0,73.0,20184CincinnatiAtlanta,20184AtlantaCincinnati
606,1212,2018,4,True,Buffalo,GreenBay,0.0,22.0,22.0,20184BuffaloGreenBay,20184GreenBayBuffalo
607,1214,2018,4,True,TampaBay,Chicago,10.0,48.0,58.0,20184TampaBayChicago,20184ChicagoTampaBay
608,1216,2018,4,True,Detroit,Dallas,24.0,26.0,50.0,20184DetroitDallas,20184DallasDetroit
609,1218,2018,4,True,Houston,Indianapolis,37.0,34.0,71.0,20184HoustonIndianapolis,20184IndianapolisHouston
610,1220,2018,4,True,NYJets,Jacksonville,12.0,31.0,43.0,20184NYJetsJacksonville,20184JacksonvilleNYJets
611,1222,2018,4,True,Miami,NewEngland,7.0,38.0,45.0,20184MiamiNewEngland,20184NewEnglandMiami
612,1224,2018,4,True,Philadelphia,Tennessee,23.0,26.0,49.0,20184PhiladelphiaTennessee,20184TennesseePhiladelphia
613,1226,2018,4,True,Seattle,Arizona,20.0,17.0,37.0,20184SeattleArizona,20184ArizonaSeattle
614,1228,2018,4,True,Cleveland,Oakland,42.0,45.0,87.0,20184ClevelandOakland,20184OaklandCleveland
615,1230,2018,4,True,SanFrancisco,LAChargers,27.0,29.0,56.0,20184SanFranciscoLAChargers,20184LAChargersSanFrancisco
616,1232,2018,4,True,NewOrleans,NYGiants,33.0,18.0,51.0,20184NewOrleansNYGiants,20184NYGiantsNewOrleans
617,1234,2018,4,True,Baltimore,Pittsburgh,26.0,14.0,40.0,20184BaltimorePittsburgh,20184PittsburghBaltimore
618,1236,2018,4,True,KansasCity,Denver,27.0,23.0,50.0,20184KansasCityDenver,20184DenverKansasCity
619,1238,2018,5,True,Indianapolis,NewEngland,24.0,38.0,62.0,20185IndianapolisNewEngland,20185NewEnglandIndianapolis
620,1240,2018,5,True,Atlanta,Pittsburgh,17.0,41.0,58.0,20185AtlantaPittsburgh,20185PittsburghAtlanta
621,1242,2018,5,True,Baltimore,Cleveland,9.0,12.0,21.0,20185BaltimoreCleveland,20185ClevelandBaltimore
622,1244,2018,5,True,Tennessee,Buffalo,12.0,13.0,25.0,20185TennesseeBuffalo,20185BuffaloTennessee
623,1246,2018,5,True,NYGiants,Carolina,31.0,33.0,64.0,20185NYGiantsCarolina,20185CarolinaNYGiants
624,1248,2018,5,True,Miami,Cincinnati,17.0,27.0,44.0,20185MiamiCincinnati,20185CincinnatiMiami
625,1250,2018,5,True,Denver,NYJets,16.0,34.0,50.0,20185DenverNYJets,20185NYJetsDenver
626,1252,2018,5,True,GreenBay,Detroit,23.0,31.0,54.0,20185GreenBayDetroit,20185DetroitGreenBay
627,1254,2018,5,True,Jacksonville,KansasCity,14.0,30.0,44.0,20185JacksonvilleKansasCity,20185KansasCityJacksonville
628,1256,2018,5,True,Oakland,LAChargers,10.0,26.0,36.0,20185OaklandLAChargers,20185LAChargersOakland
629,1258,2018,5,True,Arizona,SanFrancisco,28.0,18.0,46.0,20185ArizonaSanFrancisco,20185SanFranciscoArizona
630,1260,2018,5,True,LARams,Seattle,33.0,31.0,64.0,20185LARamsSeattle,20185SeattleLARams
631,1262,2018,5,True,Minnesota,Philadelphia,23.0,21.0,44.0,20185MinnesotaPhiladelphia,20185PhiladelphiaMinnesota
632,1264,2018,5,True,Dallas,Houston,16.0,19.0,35.0,20185DallasHouston,20185HoustonDallas
633,1266,2018,5,True,Washington,NewOrleans,19.0,43.0,62.0,20185WashingtonNewOrleans,20185NewOrleansWashington
634,1268,2018,6,True,Philadelphia,NYGiants,34.0,13.0,47.0,20186PhiladelphiaNYGiants,20186NYGiantsPhiladelphia
635,1270,2018,6,True,Arizona,Minnesota,17.0,27.0,44.0,20186ArizonaMinnesota,20186MinnesotaArizona
636,1272,2018,6,True,TampaBay,Atlanta,29.0,34.0,63.0,20186TampaBayAtlanta,20186AtlantaTampaBay
637,1274,2018,6,True,Buffalo,Houston,13.0,20.0,33.0,20186BuffaloHouston,20186HoustonBuffalo
638,1276,2018,6,True,Carolina,Washington,17.0,23.0,40.0,20186CarolinaWashington,20186WashingtonCarolina
639,1278,2018,6,True,Chicago,Miami,28.0,31.0,59.0,20186ChicagoMiami,20186MiamiChicago
640,1280,2018,6,True,Pittsburgh,Cincinnati,28.0,21.0,49.0,20186PittsburghCincinnati,20186CincinnatiPittsburgh
641,1282,2018,6,True,LAChargers,Cleveland,38.0,14.0,52.0,20186LAChargersCleveland,20186ClevelandLAChargers
642,1284,2018,6,True,Indianapolis,NYJets,34.0,42.0,76.0,20186IndianapolisNYJets,20186NYJetsIndianapolis
643,1286,2018,6,True,Seattle,Oakland,27.0,3.0,30.0,20186SeattleOakland,20186OaklandSeattle
644,1288,2018,6,True,LARams,Denver,23.0,20.0,43.0,20186LARamsDenver,20186DenverLARams
645,1290,2018,6,True,Baltimore,Tennessee,21.0,0.0,21.0,20186BaltimoreTennessee,20186TennesseeBaltimore
646,1292,2018,6,True,Jacksonville,Dallas,7.0,40.0,47.0,20186JacksonvilleDallas,20186DallasJacksonville
647,1294,2018,6,True,KansasCity,NewEngland,40.0,43.0,83.0,20186KansasCityNewEngland,20186NewEnglandKansasCity
648,1296,2018,6,True,SanFrancisco,GreenBay,30.0,33.0,63.0,20186SanFranciscoGreenBay,20186GreenBaySanFrancisco
649,1298,2018,7,True,Denver,Arizona,45.0,10.0,55.0,20187DenverArizona,20187ArizonaDenver
650,1300,2018,7,True,Tennessee,LAChargers,19.0,20.0,39.0,20187TennesseeLAChargers,20187LAChargersTennessee
651,1302,2018,7,True,Buffalo,Indianapolis,5.0,37.0,42.0,20187BuffaloIndianapolis,20187IndianapolisBuffalo
652,1304,2018,7,True,Carolina,Philadelphia,21.0,17.0,38.0,20187CarolinaPhiladelphia,20187PhiladelphiaCarolina
653,1306,2018,7,True,NewEngland,Chicago,38.0,31.0,69.0,20187NewEnglandChicago,20187ChicagoNewEngland
654,1308,2018,7,True,Cleveland,TampaBay,23.0,26.0,49.0,20187ClevelandTampaBay,20187TampaBayCleveland
655,1310,2018,7,True,Detroit,Miami,32.0,21.0,53.0,20187DetroitMiami,20187MiamiDetroit
656,1312,2018,7,True,Houston,Jacksonville,20.0,7.0,27.0,20187HoustonJacksonville,20187JacksonvilleHouston
657,1314,2018,7,True,Minnesota,NYJets,37.0,17.0,54.0,20187MinnesotaNYJets,20187NYJetsMinnesota
658,1316,2018,7,True,NewOrleans,Baltimore,24.0,23.0,47.0,20187NewOrleansBaltimore,20187BaltimoreNewOrleans
659,1318,2018,7,True,Dallas,Washington,17.0,20.0,37.0,20187DallasWashington,20187WashingtonDallas
660,1320,2018,7,True,LARams,SanFrancisco,39.0,10.0,49.0,20187LARamsSanFrancisco,20187SanFranciscoLARams
661,1322,2018,7,True,Cincinnati,KansasCity,10.0,45.0,55.0,20187CincinnatiKansasCity,20187KansasCityCincinnati
662,1324,2018,7,True,NYGiants,Atlanta,20.0,23.0,43.0,20187NYGiantsAtlanta,20187AtlantaNYGiants
663,1326,2018,8,True,Miami,Houston,23.0,42.0,65.0,20188MiamiHouston,20188HoustonMiami
664,1328,2018,8,True,Philadelphia,Jacksonville,24.0,18.0,42.0,20188PhiladelphiaJacksonville,20188JacksonvillePhiladelphia
665,1330,2018,8,True,Baltimore,Carolina,21.0,36.0,57.0,20188BaltimoreCarolina,20188CarolinaBaltimore
666,1332,2018,8,True,NYJets,Chicago,10.0,24.0,34.0,20188NYJetsChicago,20188ChicagoNYJets
667,1334,2018,8,True,TampaBay,Cincinnati,34.0,37.0,71.0,20188TampaBayCincinnati,20188CincinnatiTampaBay
668,1336,2018,8,True,Cleveland,Pittsburgh,18.0,33.0,51.0,20188ClevelandPittsburgh,20188PittsburghCleveland
669,1338,2018,8,True,Denver,KansasCity,23.0,30.0,53.0,20188DenverKansasCity,20188KansasCityDenver
670,1340,2018,8,True,Seattle,Detroit,28.0,14.0,42.0,20188SeattleDetroit,20188DetroitSeattle
671,1342,2018,8,True,Washington,NYGiants,20.0,13.0,33.0,20188WashingtonNYGiants,20188NYGiantsWashington
672,1344,2018,8,True,Indianapolis,Oakland,42.0,28.0,70.0,20188IndianapolisOakland,20188OaklandIndianapolis
673,1346,2018,8,True,SanFrancisco,Arizona,15.0,18.0,33.0,20188SanFranciscoArizona,20188ArizonaSanFrancisco
674,1348,2018,8,True,GreenBay,LARams,27.0,29.0,56.0,20188GreenBayLARams,20188LARamsGreenBay
675,1350,2018,8,True,NewOrleans,Minnesota,30.0,20.0,50.0,20188NewOrleansMinnesota,20188MinnesotaNewOrleans
676,1352,2018,8,True,NewEngland,Buffalo,25.0,6.0,31.0,20188NewEnglandBuffalo,20188BuffaloNewEngland
677,1354,2018,9,True,Oakland,SanFrancisco,3.0,34.0,37.0,20189OaklandSanFrancisco,20189SanFranciscoOakland
678,1356,2018,9,True,Atlanta,Washington,38.0,14.0,52.0,20189AtlantaWashington,20189WashingtonAtlanta
679,1358,2018,9,True,Pittsburgh,Baltimore,23.0,16.0,39.0,20189PittsburghBaltimore,20189BaltimorePittsburgh
680,1360,2018,9,True,Chicago,Buffalo,41.0,9.0,50.0,20189ChicagoBuffalo,20189BuffaloChicago
681,1362,2018,9,True,TampaBay,Carolina,28.0,42.0,70.0,20189TampaBayCarolina,20189CarolinaTampaBay
682,1364,2018,9,True,KansasCity,Cleveland,37.0,21.0,58.0,20189KansasCityCleveland,20189ClevelandKansasCity
683,1366,2018,9,True,Detroit,Minnesota,9.0,24.0,33.0,20189DetroitMinnesota,20189MinnesotaDetroit
684,1368,2018,9,True,NYJets,Miami,6.0,13.0,19.0,20189NYJetsMiami,20189MiamiNYJets
685,1370,2018,9,True,Houston,Denver,19.0,17.0,36.0,20189HoustonDenver,20189DenverHouston
686,1372,2018,9,True,LAChargers,Seattle,25.0,17.0,42.0,20189LAChargersSeattle,20189SeattleLAChargers
687,1374,2018,9,True,LARams,NewOrleans,35.0,45.0,80.0,20189LARamsNewOrleans,20189NewOrleansLARams
688,1376,2018,9,True,GreenBay,NewEngland,17.0,31.0,48.0,20189GreenBayNewEngland,20189NewEnglandGreenBay
689,1378,2018,9,True,Tennessee,Dallas,28.0,14.0,42.0,20189TennesseeDallas,20189DallasTennessee
