,_id,Team,Win-Loss,Streak,Open,Closing,Consensus_Spread,Consensus_Money,Consensus_OU,Season,Week
1195,5f9887d1de36edc27eabcff4,322 Jacksonville,(4-9) (3-4 H),L-1,-8.5,-7,70%,30%,79%,2018,15
1196,5f9887d1de36edc27eabcff5,323 Arizona,(3-10) (2-4 A),L-1,,43.5,35%,64%,73%,2018,15
1197,5f9887d1de36edc27eabcff6,324 Atlanta Â«,(4-9) (3-4 H),L-5,,-9,65%,36%,27%,2018,15
1198,5f9887d1de36edc27eabcff7,325 Seattle,(8-5) (4-3 A),W-4,,-4,66%,64%,59%,2018,15
1199,5f9887d1de36edc27eabcff8,326 San Francisco Â«,(3-10) (3-3 H),W-1,,44,34%,36%,41%,2018,15
1200,5f9887d1de36edc27eabcff9,327 New England,(9-4) (3-4 A),L-1,-1.5,-2.5,70%,61%,67%,2018,15
1201,5f9887d1de36edc27eabcffa,328 Pittsburgh Â«,(7-5) (3-3 H),L-3,49.5,55,30%,39%,33%,2018,15
1202,5f9887d1de36edc27eabcffb,329 Philadelphia Â«,(6-7) (2-4 A),L-1,54,52.5,46%,45%,75%,2018,15
1203,5f9887d1de36edc27eabcffc,330 L.A. Rams,(11-2) (6-0 H),L-1,-9.5,-13.5,54%,55%,25%,2018,15
1204,5f9887d1de36edc27eabcffd,331 New Orleans Â«,(11-2) (6-1 A),W-1,-7,-6,60%,36%,69%,2018,15
1205,5f9887d1de36edc27eabcffe,332 Carolina,(6-7) (5-1 H),L-5,54,50.5,40%,64%,31%,2018,15
1206,5f9887d2de36edc27eabd000,107 Washington,(7-7) (4-3 A),W-1,37,38,41%,47%,49%,2018,16
1207,5f9887d2de36edc27eabd001,108 Tennessee Â«,(8-6) (5-1 H),W-3,-10,-11,59%,53%,51%,2018,16
1208,5f9887d2de36edc27eabd002,123 Baltimore Â«,(8-6) (3-4 A),W-1,45,42.5,30%,32%,43%,2018,16
1209,5f9887d2de36edc27eabd003,124 L.A. Chargers,(11-3) (5-2 H),W-4,-5.5,-4,70%,68%,57%,2018,16
1210,5f9887d2de36edc27eabd004,101 Tampa Bay,(5-9) (1-6 A),L-2,46,48,28%,13%,42%,2018,16
1211,5f9887d2de36edc27eabd005,102 Dallas Â«,(8-6) (6-1 H),L-1,-7,-7,72%,87%,58%,2018,16
1212,5f9887d2de36edc27eabd006,103 Buffalo,(5-9) (2-5 A),W-1,45.5,45,27%,59%,60%,2018,16
1213,5f9887d2de36edc27eabd007,104 New England Â«,(9-5) (6-0 H),L-2,-10.5,-13.5,73%,41%,40%,2018,16
1214,5f9887d2de36edc27eabd008,105 Atlanta Â«,(5-9) (1-5 A),W-1,50.5,-3,42%,36%,33%,2018,16
1215,5f9887d2de36edc27eabd009,106 Carolina,(6-8) (5-2 H),L-6,-3.5,46.5,58%,64%,67%,2018,16
1216,5f9887d2de36edc27eabd00a,109 Jacksonville Â«,(4-10) (1-5 A),L-2,39.5,39.5,23%,76%,17%,2018,16
1217,5f9887d2de36edc27eabd00b,110 Miami,(7-7) (6-1 H),L-1,-4,-3,77%,24%,83%,2018,16
1218,5f9887d2de36edc27eabd00c,111 N.Y. Giants,(5-9) (3-4 A),L-1,47,48,48%,57%,68%,2018,16
1219,5f9887d2de36edc27eabd00d,112 Indianapolis Â«,(8-6) (5-2 H),W-2,-9.5,-9.5,52%,43%,32%,2018,16
1220,5f9887d2de36edc27eabd00e,113 Houston,(10-4) (5-2 A),W-1,PK,47,42%,26%,63%,2018,16
1221,5f9887d2de36edc27eabd00f,114 Philadelphia Â«,(7-7) (4-3 H),W-1,45,-2,58%,74%,37%,2018,16
1222,5f9887d2de36edc27eabd010,115 Minnesota Â«,(7-6) (2-4 A),W-1,-4.5,-6.5,63%,57%,39%,2018,16
1223,5f9887d2de36edc27eabd011,116 Detroit,(5-9) (3-4 H),L-1,43,42,37%,43%,61%,2018,16
1224,5f9887d2de36edc27eabd012,117 Green Bay Â«,(5-8) (0-7 A),L-1,-3,-3,57%,66%,60%,2018,16
1225,5f9887d2de36edc27eabd013,118 N.Y. Jets,(4-10) (2-5 H),L-1,45,47,43%,34%,40%,2018,16
1226,5f9887d2de36edc27eabd014,119 Cincinnati,(6-8) (2-4 A),W-1,46.5,44,55%,65%,57%,2018,16
1227,5f9887d2de36edc27eabd015,120 Cleveland Â«,(6-7) (4-2 H),W-2,-7,-9.5,45%,35%,43%,2018,16
1228,5f9887d2de36edc27eabd016,121 L.A. Rams Â«,(11-3) (5-2 A),L-2,-15.5,-14,54%,43%,38%,2018,16
1229,5f9887d2de36edc27eabd017,122 Arizona,(3-11) (1-6 H),L-2,47.5,43.5,46%,57%,62%,2018,16
1230,5f9887d2de36edc27eabd018,125 Chicago Â«,(10-4) (3-3 A),W-2,-4,-3.5,59%,63%,57%,2018,16
1231,5f9887d2de36edc27eabd019,126 San Francisco,(4-10) (4-3 H),W-2,43,44,41%,37%,43%,2018,16
1232,5f9887d2de36edc27eabd01a,127 Pittsburgh,(8-5) (4-2 A),W-1,56,53.5,33%,78%,73%,2018,16
1233,5f9887d2de36edc27eabd01b,128 New Orleans Â«,(12-2) (5-1 H),W-2,-6.5,-6.5,67%,22%,27%,2018,16
1234,5f9887d2de36edc27eabd01c,129 Kansas City,(11-3) (5-2 A),L-1,-2.5,-1,51%,42%,64%,2018,16
1235,5f9887d2de36edc27eabd01d,130 Seattle Â«,(8-6) (4-2 H),L-1,54,54.5,49%,58%,36%,2018,16
1236,5f9887d2de36edc27eabd01e,131 Denver,(6-8) (3-4 A),L-2,-3,-2.5,42%,51%,62%,2018,16
1237,5f9887d2de36edc27eabd01f,132 Oakland Â«,(3-11) (2-5 H),L-1,45,42.5,58%,49%,38%,2018,16
1238,5f9887d3de36edc27eabd021,301 Dallas Â«,(9-6) (2-5 A),W-1,42.5,38.5,39%,90%,59%,2018,17
1239,5f9887d3de36edc27eabd022,302 N.Y. Giants,(5-10) (2-5 H),L-2,-7,-7,61%,10%,41%,2018,17
1240,5f9887d3de36edc27eabd023,303 Oakland,(4-11) (1-6 A),W-1,54,53.5,31%,28%,49%,2018,17
1241,5f9887d3de36edc27eabd024,304 Kansas City Â«,(11-4) (6-1 H),L-2,-14.5,-14,69%,72%,51%,2018,17
1242,5f9887d3de36edc27eabd025,305 Carolina Â«,(6-9) (1-6 A),L-7,45,41.5,35%,33%,35%,2018,17
1243,5f9887d3de36edc27eabd026,306 New Orleans,(13-2) (6-1 H),W-3,-9,-7.5,65%,67%,65%,2018,17
1244,5f9887d3de36edc27eabd027,307 N.Y. Jets,(4-11) (2-5 A),L-2,48,47,49%,30%,35%,2018,17
1245,5f9887d3de36edc27eabd028,308 New England Â«,(10-5) (7-0 H),W-1,-14.5,-14,51%,70%,65%,2018,17
1246,5f9887d3de36edc27eabd029,309 Philadelphia Â«,(8-7) (3-4 A),W-2,-7.5,-6,60%,67%,69%,2018,17
1247,5f9887d3de36edc27eabd02a,310 Washington,(7-8) (3-4 H),L-1,42.5,42.5,40%,33%,31%,2018,17
1248,5f9887d3de36edc27eabd02b,311 Detroit Â«,(5-10) (2-5 A),L-2,44.5,44.5,25%,15%,59%,2018,17
1249,5f9887d3de36edc27eabd02c,312 Green Bay,(6-8) (5-1 H),W-1,-9,-7.5,75%,85%,41%,2018,17
1250,5f9887d3de36edc27eabd02d,313 Jacksonville,(5-10) (2-5 A),W-1,40.5,39.5,29%,14%,36%,2018,17
1251,5f9887d3de36edc27eabd02e,314 Houston Â«,(10-5) (5-2 H),L-1,-10,-7,71%,86%,64%,2018,17
1252,5f9887d3de36edc27eabd02f,315 Cleveland,(7-7) (2-5 A),W-3,41.5,40.5,65%,53%,75%,2018,17
1253,5f9887d3de36edc27eabd030,316 Baltimore Â«,(9-6) (5-2 H),W-2,-7,-7,35%,47%,25%,2018,17
1254,5f9887d3de36edc27eabd031,317 Atlanta Â«,(6-9) (2-5 A),W-2,-1,-2.5,55%,71%,71%,2018,17
1255,5f9887d3de36edc27eabd032,318 Tampa Bay,(5-10) (4-3 H),L-3,49.5,52,45%,29%,29%,2018,17
1256,5f9887d3de36edc27eabd033,319 Miami,(7-8) (1-6 A),L-2,38,39.5,39%,84%,33%,2018,17
1257,5f9887d3de36edc27eabd034,320 Buffalo Â«,(5-10) (3-4 H),L-1,-3.5,-5.5,61%,16%,67%,2018,17
1258,5f9887d3de36edc27eabd035,321 Indianapolis Â«,(9-6) (3-4 A),W-3,-2.5,-5,60%,64%,45%,2018,17
1259,5f9887d3de36edc27eabd036,322 Tennessee,(9-6) (6-1 H),W-4,44,42.5,40%,36%,55%,2018,17
1260,5f9887d3de36edc27eabd037,323 Cincinnati,(6-9) (2-5 A),L-1,48,45.5,45%,38%,68%,2018,17
1261,5f9887d3de36edc27eabd038,324 Pittsburgh Â«,(8-6) (4-3 H),L-1,-17,-13.5,55%,62%,32%,2018,17
1262,5f9887d3de36edc27eabd039,325 Chicago Â«,(11-4) (4-3 A),W-3,41.5,40,44%,53%,22%,2018,17
1263,5f9887d3de36edc27eabd03a,326 Minnesota,(8-6) (5-2 H),W-2,-7,-6,56%,47%,78%,2018,17
1264,5f9887d3de36edc27eabd03b,327 L.A. Chargers Â«,(11-4) (6-1 A),L-1,-7,-7,62%,50%,64%,2018,17
1265,5f9887d3de36edc27eabd03c,328 Denver,(6-9) (3-4 H),L-3,41.5,43.5,38%,50%,36%,2018,17
1266,5f9887d3de36edc27eabd03d,329 Arizona,(3-12) (2-5 A),L-3,39.5,40,25%,63%,65%,2018,17
1267,5f9887d3de36edc27eabd03e,330 Seattle Â«,(9-6) (5-2 H),W-1,-14.5,-15,75%,37%,35%,2018,17
1268,5f9887d3de36edc27eabd03f,331 San Francisco,(4-11) (0-7 A),L-1,50,50,31%,57%,34%,2018,17
1269,5f9887d3de36edc27eabd040,332 L.A. Rams Â«,(12-3) (6-1 H),W-1,-7.5,-10.5,69%,43%,66%,2018,17
1270,5f9887eade36edc27eabd042,101 Indianapolis Â«,(10-6) (4-4 A),W-4,47.5,49,49%,53%,60%,2018,18
1271,5f9887eade36edc27eabd043,102 Houston,(11-5) (6-2 H),W-1,-2,-1.5,51%,47%,40%,2018,18
1272,5f9887eade36edc27eabd044,103 Seattle,(10-6) (4-4 A),W-2,41.5,43.5,48%,41%,65%,2018,18
1273,5f9887eade36edc27eabd045,104 Dallas Â«,(10-6) (7-1 H),W-2,-2.5,-2.5,52%,59%,35%,2018,18
1274,5f9887eade36edc27eabd046,105 L.A. Chargers Â«,(12-4) (7-1 A),W-1,42,42.5,76%,61%,64%,2018,18
1275,5f9887eade36edc27eabd047,106 Baltimore,(10-6) (6-2 H),W-3,-2.5,-2.5,24%,39%,36%,2018,18
1276,5f9887eade36edc27eabd048,107 Philadelphia Â«,(9-7) (4-4 A),W-3,42,42,48%,67%,60%,2018,18
1277,5f9887eade36edc27eabd049,108 Chicago,(12-4) (7-1 H),W-4,-6,-6.5,52%,33%,40%,2018,18
1278,5f9887ebde36edc27eabd04b,301 Indianapolis,(10-6) (4-4 A),W-5,56,55,55%,58%,52%,2018,19
1279,5f9887ebde36edc27eabd04c,302 Kansas City Â«,(12-4) (7-1 H),W-1,-4.5,-4.5,45%,42%,48%,2018,19
1280,5f9887ebde36edc27eabd04d,303 Dallas,(10-6) (3-5 A),W-3,49,48,47%,80%,63%,2018,19
1281,5f9887ebde36edc27eabd04e,304 L.A. Rams Â«,(13-3) (7-1 H),W-2,-7,-7,53%,20%,37%,2018,19
1282,5f9887ebde36edc27eabd04f,305 L.A. Chargers,(12-4) (7-1 A),W-2,47,47.5,50%,60%,66%,2018,19
1283,5f9887ebde36edc27eabd050,306 New England Â«,(11-5) (8-0 H),W-2,-4.5,-4,50%,40%,34%,2018,19
1284,5f9887ebde36edc27eabd051,307 Philadelphia,(9-7) (4-4 A),W-4,51,52.5,43%,59%,78%,2018,19
1285,5f9887ebde36edc27eabd052,308 New Orleans Â«,(13-3) (6-2 H),L-1,-8,-8.5,57%,41%,22%,2018,19
1286,5f9887ecde36edc27eabd054,311 L.A. Rams Â«,(13-3) (6-2 A),W-3,57,55,51%,46%,45%,2018,20
1287,5f9887ecde36edc27eabd055,312 New Orleans,(13-3) (6-2 H),W-1,-3.5,-3,49%,54%,55%,2018,20
1288,5f9887ecde36edc27eabd056,313 New England Â«,(11-5) (3-5 A),W-3,58,56.5,41%,61%,55%,2018,20
1289,5f9887ecde36edc27eabd057,314 Kansas City,(12-4) (7-1 H),W-2,-3,-3,59%,39%,45%,2018,20
1290,5f9887eede36edc27eabd059,497 AFC,(0-0) (0-0 A),,PK,PK,54%,85%,78%,2018,21
1291,5f9887eede36edc27eabd05a,498 NFC,(0-0) (0-0 H),,59.5,55,46%,15%,22%,2018,21
1292,5f9887eede36edc27eabd05c,101 New England,(11-5) (3-5 A),W-4,PK,-2.5,64%,63%,55%,2018,22
1293,5f9887eede36edc27eabd05d,102 L.A. Rams,(13-3) (7-1 H),W-4,57.5,56,36%,37%,45%,2018,22
1294,5f9888049862ead3c683a58c,451 Kansas City Â«,(0-0) (0-0 A),W-1,50.0,48,37%,27%,59%,2017,1
1295,5f9888049862ead3c683a58d,452 New England,(0-0) (0-0 H),L-1,-8,-8,63%,73%,41%,2017,1
1296,5f9888049862ead3c683a58e,453 N.Y. Jets,(0-0) (0-0 A),W-1,42.0,41.5,40%,77%,51%,2017,1
1297,5f9888049862ead3c683a58f,454 Buffalo Â«,(0-0) (0-0 H),W-1,-6.5,-7.5,60%,23%,49%,2017,1
1298,5f9888049862ead3c683a590,455 Atlanta Â«,(0-0) (0-0 A),L-4,-6,-7,78%,81%,51%,2017,1
1299,5f9888049862ead3c683a591,456 Chicago,(0-0) (0-0 H),L-1,51.0,48,22%,19%,49%,2017,1
1300,5f9888049862ead3c683a592,457 Jacksonville Â«,(0-0) (0-0 A),W-1,42,38,26%,28%,57%,2017,1
1301,5f9888049862ead3c683a593,458 Houston,(0-0) (0-0 H),L-1,-4.5,-6,74%,72%,43%,2017,1
1302,5f9888049862ead3c683a594,459 Philadelphia Â«,(0-0) (0-0 A),L-1,48,-1,62%,54%,83%,2017,1
1303,5f9888049862ead3c683a595,460 Washington,(0-0) (0-0 H),W-2,-2.5,49.5,38%,46%,17%,2017,1
1304,5f9888049862ead3c683a596,461 Arizona,(0-0) (0-0 A),L-1,49.5,-2,66%,42%,82%,2017,1
1305,5f9888049862ead3c683a597,462 Detroit Â«,(0-0) (0-0 H),L-2,-2.5,48.5,34%,58%,18%,2017,1
1306,5f9888049862ead3c683a598,463 Oakland Â«,(0-0) (0-0 A),L-4,-1,50.5,59%,74%,83%,2017,1
1307,5f9888049862ead3c683a599,464 Tennessee,(0-0) (0-0 H),L-2,53,-2.5,41%,26%,17%,2017,1
1308,5f9888049862ead3c683a59a,465 Tampa Bay,(0-0) (0-0 A),L-2,48,-2.5,65%,42%,34%,2017,1
1309,5f9888049862ead3c683a59b,466 Miami,(0-0) (0-0 H),W-1,-2,41.5,35%,58%,66%,2017,1
1310,5f9888049862ead3c683a59c,467 Baltimore Â«,(0-0) (0-0 A),W-4,44,41.5,32%,40%,67%,2017,1
1311,5f9888049862ead3c683a59d,468 Cincinnati,(0-0) (0-0 H),L-3,-1,-3,68%,60%,33%,2017,1
1312,5f9888049862ead3c683a59e,469 Pittsburgh Â«,(0-0) (0-0 A),W-1,-9.5,-10,69%,62%,37%,2017,1
1313,5f9888049862ead3c683a59f,470 Cleveland,(0-0) (0-0 H),W-4,47.5,47,31%,38%,63%,2017,1
1314,5f9888049862ead3c683a5a0,471 Indianapolis,(0-0) (0-0 A),W-2,-3.5,41.5,22%,38%,42%,2017,1
1315,5f9888049862ead3c683a5a1,472 L.A. Rams Â«,(0-0) (0-0 H),L-2,48,-3.5,78%,62%,58%,2017,1
1316,5f9888049862ead3c683a5a2,473 Seattle,(0-0) (0-0 A),W-4,50.5,50,31%,49%,67%,2017,1
1317,5f9888049862ead3c683a5a3,474 Green Bay Â«,(0-0) (0-0 H),W-1,-3,-3,69%,51%,33%,2017,1
1318,5f9888049862ead3c683a5a4,475 Carolina Â«,(0-0) (0-0 A),L-1,-4,-5,77%,64%,56%,2017,1
1319,5f9888049862ead3c683a5a5,476 San Francisco,(0-0) (0-0 H),W-1,49,45,23%,36%,44%,2017,1
1320,5f9888049862ead3c683a5a6,477 N.Y. Giants,(0-0) (0-0 A),W-2,50.5,46.5,46%,64%,69%,2017,1
1321,5f9888049862ead3c683a5a7,478 Dallas Â«,(0-0) (0-0 H),W-2,-6,-6,54%,36%,31%,2017,1
1322,5f9888049862ead3c683a5a8,479 New Orleans,(0-0) (0-0 A),L-1,48.5,47.5,50%,65%,60%,2017,1
1323,5f9888049862ead3c683a5a9,480 Minnesota Â«,(0-0) (0-0 H),L-1,-3.5,-3,50%,35%,40%,2017,1
1324,5f9888049862ead3c683a5aa,481 L.A. Chargers,(0-0) (0-0 A),L-1,44.5,41.5,46%,62%,53%,2017,1
1325,5f9888049862ead3c683a5ab,482 Denver Â«,(0-0) (0-0 H),W-4,-4,-3,54%,38%,47%,2017,1
1326,5f9888069862ead3c683a5ad,101 Houston Â«,(0-1) (0-0 A),L-1,,38.5,49%,59%,57%,2017,2
1327,5f9888069862ead3c683a5ae,102 Cincinnati,(0-1) (0-1 H),L-1,,-5.5,51%,41%,43%,2017,2
1328,5f9888069862ead3c683a5af,261 Tennessee Â«,(0-1) (0-0 A),L-1,,-1.5,76%,47%,71%,2017,2
1329,5f9888069862ead3c683a5b0,262 Jacksonville,(1-0) (0-0 H),W-1,,41.5,24%,53%,29%,2017,2
1330,5f9888069862ead3c683a5b1,263 Cleveland,(0-1) (0-0 A),L-1,41,39.5,45%,24%,29%,2017,2
1331,5f9888069862ead3c683a5b2,264 Baltimore Â«,(1-0) (0-0 H),W-1,-7.5,-7.5,55%,76%,71%,2017,2
1332,5f9888069862ead3c683a5b3,265 Buffalo,(1-0) (0-0 A),W-1,42,43.5,35%,57%,66%,2017,2
1333,5f9888069862ead3c683a5b4,266 Carolina Â«,(1-0) (0-0 H),W-1,-7.5,-6.5,65%,43%,34%,2017,2
1334,5f9888069862ead3c683a5b5,267 New England Â«,(0-1) (0-0 A),L-1,-6,-6,74%,76%,82%,2017,2
1335,5f9888069862ead3c683a5b6,268 New Orleans,(0-1) (0-0 H),L-1,53.5,55,26%,24%,18%,2017,2
1336,5f9888069862ead3c683a5b7,269 Arizona Â«,(0-1) (0-1 A),L-1,-7.5,-7,75%,42%,35%,2017,2
1337,5f9888069862ead3c683a5b8,270 Indianapolis,(0-1) (0-0 H),L-1,44.5,44,25%,58%,65%,2017,2
1338,5f9888069862ead3c683a5b9,271 Philadelphia,(1-0) (1-0 A),W-1,47.5,47,40%,53%,76%,2017,2
1339,5f9888069862ead3c683a5ba,272 Kansas City Â«,(1-0) (0-0 H),W-1,-4.5,-4.5,60%,47%,24%,2017,2
1340,5f9888069862ead3c683a5bb,273 Minnesota,(1-0) (0-0 A),W-1,45,43,44%,38%,51%,2017,2
1341,5f9888069862ead3c683a5bc,274 Pittsburgh Â«,(1-0) (0-0 H),W-1,-7,-8.5,56%,62%,49%,2017,2
1342,5f9888069862ead3c683a5bd,275 Chicago,(0-1) (0-0 A),L-1,,44,36%,58%,65%,2017,2
1343,5f9888069862ead3c683a5be,276 Tampa Bay Â«,(0-0) (0-0 H),L-2,,-7,64%,42%,35%,2017,2
1344,5f9888069862ead3c683a5bf,277 Miami Â«,(0-0) (0-0 A),W-1,44.5,46.5,44%,37%,77%,2017,2
1345,5f9888069862ead3c683a5c0,278 L.A. Chargers,(0-1) (0-0 H),L-1,-4,-3.5,56%,63%,23%,2017,2
1346,5f9888069862ead3c683a5c1,279 N.Y. Jets,(0-1) (0-1 A),L-1,43.5,43.5,20%,39%,54%,2017,2
1347,5f9888069862ead3c683a5c2,280 Oakland Â«,(1-0) (0-0 H),W-1,-14,-14,80%,61%,46%,2017,2
1348,5f9888069862ead3c683a5c3,281 Washington Â«,(0-1) (0-0 A),L-1,46,46.5,59%,82%,49%,2017,2
1349,5f9888069862ead3c683a5c4,282 L.A. Rams,(1-0) (1-0 H),W-1,-2.5,-3,41%,18%,51%,2017,2
1350,5f9888069862ead3c683a5c5,283 Dallas,(1-0) (0-0 A),W-1,,-2.5,77%,66%,58%,2017,2
1351,5f9888069862ead3c683a5c6,284 Denver Â«,(1-0) (1-0 H),W-1,,44,23%,34%,42%,2017,2
1352,5f9888069862ead3c683a5c7,285 San Francisco,(0-1) (0-0 A),L-1,,41,22%,42%,36%,2017,2
1353,5f9888069862ead3c683a5c8,286 Seattle Â«,(0-1) (0-0 H),L-1,,-13.5,78%,58%,64%,2017,2
1354,5f9888069862ead3c683a5c9,287 Green Bay,(1-0) (0-0 A),W-1,53.5,55,42%,60%,71%,2017,2
1355,5f9888069862ead3c683a5ca,288 Atlanta Â«,(1-0) (0-0 H),W-1,-2,-3,58%,40%,29%,2017,2
1356,5f9888069862ead3c683a5cb,289 Detroit Â«,(1-0) (0-0 A),W-1,43.5,42.5,43%,50%,72%,2017,2
1357,5f9888069862ead3c683a5cc,290 N.Y. Giants,(0-1) (0-0 H),L-1,-4.5,-3,57%,50%,28%,2017,2
1358,5f9888079862ead3c683a5ce,301 L.A. Rams Â«,(1-1) (0-0 A),L-1,-3,-3,70%,59%,38%,2017,3
1359,5f9888079862ead3c683a5cf,302 San Francisco,(0-2) (0-1 H),L-2,42,40,30%,41%,62%,2017,3
1360,5f9888079862ead3c683a5d0,461 Baltimore,(2-0) (1-0 A),W-2,-4.5,-3,73%,64%,53%,2017,3
1361,5f9888079862ead3c683a5d1,462 Jacksonville Â«,(1-1) (0-1 H),L-1,40.5,38.5,27%,36%,47%,2017,3
1362,5f9888079862ead3c683a5d2,463 Cleveland,(0-2) (0-1 A),L-2,,-1,47%,39%,54%,2017,3
1363,5f9888079862ead3c683a5d3,464 Indianapolis Â«,(0-2) (0-1 H),L-2,,42,53%,61%,46%,2017,3
1364,5f9888079862ead3c683a5d4,465 Pittsburgh,(2-0) (1-0 A),W-2,-7.5,-7,66%,83%,59%,2017,3
1365,5f9888079862ead3c683a5d5,466 Chicago Â«,(0-2) (0-1 H),L-2,45.5,43.5,34%,17%,41%,2017,3
1366,5f9888079862ead3c683a5d6,467 Miami,(1-0) (1-0 A),W-1,-6.5,-5.5,60%,57%,60%,2017,3
1367,5f9888079862ead3c683a5d7,468 N.Y. Jets Â«,(0-2) (0-0 H),L-2,41.5,43,40%,43%,40%,2017,3
1368,5f9888079862ead3c683a5d8,469 Denver,(2-0) (0-0 A),W-2,,-3.5,74%,65%,33%,2017,3
1369,5f9888079862ead3c683a5d9,470 Buffalo Â«,(1-1) (1-0 H),L-1,,39.5,26%,35%,67%,2017,3
1370,5f9888079862ead3c683a5da,471 Houston,(1-1) (1-0 A),W-1,43.5,44.5,25%,48%,71%,2017,3
1371,5f9888079862ead3c683a5db,472 New England Â«,(1-1) (0-1 H),W-1,-13,-13.5,75%,52%,29%,2017,3
1372,5f9888079862ead3c683a5dc,473 New Orleans Â«,(0-2) (0-1 A),L-2,49,46.5,56%,73%,71%,2017,3
1373,5f9888079862ead3c683a5dd,474 Carolina,(2-0) (1-0 H),W-2,-6,-5.5,44%,27%,29%,2017,3
1374,5f9888079862ead3c683a5de,475 Tampa Bay,(1-0) (0-0 A),W-1,PK,-1,77%,62%,53%,2017,3
1375,5f9888079862ead3c683a5df,476 Minnesota Â«,(1-1) (1-0 H),L-1,41,41,23%,38%,47%,2017,3
1376,5f9888079862ead3c683a5e0,477 Atlanta Â«,(2-0) (1-0 A),W-2,,-3,70%,54%,85%,2017,3
1377,5f9888079862ead3c683a5e1,478 Detroit,(2-0) (1-0 H),W-2,,51,30%,46%,15%,2017,3
1378,5f9888079862ead3c683a5e2,479 N.Y. Giants,(0-2) (0-1 A),L-2,,42.5,46%,68%,64%,2017,3
1379,5f9888079862ead3c683a5e3,480 Philadelphia Â«,(1-1) (0-0 H),L-1,,-5.5,54%,32%,36%,2017,3
1380,5f9888079862ead3c683a5e4,481 Seattle,(1-1) (0-1 A),W-1,43.5,41.5,49%,53%,56%,2017,3
1381,5f9888079862ead3c683a5e5,482 Tennessee Â«,(1-1) (0-1 H),W-1,-1,-2.5,51%,47%,44%,2017,3
1382,5f9888079862ead3c683a5e6,483 Kansas City Â«,(2-0) (1-0 A),W-2,-3,-3,62%,37%,79%,2017,3
1383,5f9888079862ead3c683a5e7,484 L.A. Chargers,(0-2) (0-1 H),L-2,45.5,48,38%,63%,21%,2017,3
1384,5f9888079862ead3c683a5e8,485 Cincinnati,(0-2) (0-0 A),L-2,,47.5,18%,25%,70%,2017,3
1385,5f9888079862ead3c683a5e9,486 Green Bay Â«,(1-1) (1-0 H),L-1,,-7,82%,75%,30%,2017,3
1386,5f9888079862ead3c683a5ea,487 Oakland,(2-0) (1-0 A),W-2,,-3.5,69%,68%,64%,2017,3
1387,5f9888079862ead3c683a5eb,488 Washington Â«,(1-1) (0-1 H),W-1,,53.5,31%,32%,36%,2017,3
1388,5f9888079862ead3c683a5ec,489 Dallas Â«,(1-1) (0-1 A),L-1,-3.5,-3,64%,64%,67%,2017,3
1389,5f9888079862ead3c683a5ed,490 Arizona,(1-1) (0-0 H),W-1,47.5,46.5,36%,36%,33%,2017,3
1390,5f9888089862ead3c683a5ef,101 Chicago,(1-2) (0-1 A),W-1,45.5,44.5,33%,28%,67%,2017,4
1391,5f9888089862ead3c683a5f0,102 Green Bay Â«,(2-1) (2-0 H),W-1,-7.5,-7,67%,72%,33%,2017,4
1392,5f9888089862ead3c683a5f1,251 New Orleans Â«,(1-2) (1-1 A),W-1,,-4,69%,62%,62%,2017,4
1393,5f9888089862ead3c683a5f2,252 Miami,(1-1) (0-0 H),L-1,,52,31%,38%,38%,2017,4
1394,5f9888089862ead3c683a5f3,253 Carolina Â«,(2-1) (1-0 A),L-1,,48,26%,37%,82%,2017,4
1395,5f9888089862ead3c683a5f4,254 New England,(2-1) (1-1 H),W-2,,-9.5,74%,63%,18%,2017,4
1396,5f9888089862ead3c683a5f5,255 L.A. Rams Â«,(2-1) (1-0 A),W-1,,50.5,42%,29%,67%,2017,4
1397,5f9888089862ead3c683a5f6,256 Dallas,(2-1) (1-0 H),W-1,,-5.5,58%,71%,33%,2017,4
1398,5f9888089862ead3c683a5f7,257 Detroit Â«,(2-1) (1-0 A),L-1,PK,43.5,45%,66%,81%,2017,4
1399,5f9888089862ead3c683a5f8,258 Minnesota,(2-1) (2-0 H),W-1,43.5,-2.5,55%,34%,19%,2017,4
1400,5f9888089862ead3c683a5f9,259 Tennessee,(2-1) (1-0 A),W-2,-1,-2.5,64%,57%,71%,2017,4
1401,5f9888089862ead3c683a5fa,260 Houston Â«,(1-2) (0-1 H),L-1,44,43,36%,43%,29%,2017,4
1402,5f9888089862ead3c683a5fb,261 Jacksonville,(2-1) (1-0 A),W-1,-4,-4,76%,62%,62%,2017,4
1403,5f9888089862ead3c683a5fc,262 N.Y. Jets Â«,(1-2) (1-0 H),W-1,39.5,38.5,24%,38%,38%,2017,4
1404,5f9888089862ead3c683a5fd,263 Cincinnati Â«,(0-3) (0-1 A),L-3,,-3.5,73%,70%,78%,2017,4
1405,5f9888089862ead3c683a5fe,264 Cleveland,(0-3) (0-1 H),L-3,,41.5,27%,30%,22%,2017,4
1406,5f9888089862ead3c683a5ff,265 Pittsburgh Â«,(2-1) (1-1 A),L-1,,-3.5,54%,67%,51%,2017,4
1407,5f9888089862ead3c683a600,266 Baltimore,(2-1) (1-0 H),L-1,,42,46%,33%,49%,2017,4
1408,5f9888089862ead3c683a601,267 Buffalo Â«,(2-1) (0-1 A),W-1,49,48.5,35%,47%,71%,2017,4
